,comparison,gene,logfoldchange,pval,pval_adj
12719,Oprl1_cre_vs_C57_wt,Kdm7a,0.15590064,5.730867334863411e-13,1.1728831511989467e-12
12720,Oprl1_cre_vs_C57_wt,Mapk8,0.40095675,4.748003683858526e-13,9.721270528178234e-13
12721,Oprl1_cre_vs_C57_wt,Ddah1,-1.6246865,4.394568183760119e-13,9.001312736457919e-13
12722,Oprl1_cre_vs_C57_wt,Smarcd3,-0.012966836,3.5232712419718853e-13,7.21960533659896e-13
12723,Oprl1_cre_vs_C57_wt,Shox2,-0.5988011,3.404739933204942e-13,6.979577438830442e-13
12724,Oprl1_cre_vs_C57_wt,Tnfrsf11a,-1.806115,3.225436599443425e-13,6.614721678334201e-13
12725,Oprl1_cre_vs_C57_wt,Eloc,-0.791734,2.5753302054726525e-13,5.287983186462715e-13
12726,Oprl1_cre_vs_C57_wt,Plcg2,-1.0563862,2.5348224696565133e-13,5.206943489167216e-13
12727,Oprl1_cre_vs_C57_wt,Epb41,0.72310513,2.3851433040724915e-13,4.901489072326311e-13
12728,Oprl1_cre_vs_C57_wt,Syne4,-0.38143736,2.135299332950519e-13,4.389859737474455e-13
12729,Oprl1_cre_vs_C57_wt,Atm,0.04574747,1.9502962415058276e-13,4.0128166810432276e-13
12730,Oprl1_cre_vs_C57_wt,Angpt2,-0.31666592,1.722436657295554e-13,3.5454432181009635e-13
12731,Oprl1_cre_vs_C57_wt,Hacl1,0.061854754,1.677070657983147e-13,3.4534823997793643e-13
12732,Oprl1_cre_vs_C57_wt,Rabep2,-0.9927458,1.0377826081841526e-13,2.1387977507492251e-13
12733,Oprl1_cre_vs_C57_wt,Cdc42,-0.5220824,9.50677395469535e-14,1.9600869199837282e-13
12734,Oprl1_cre_vs_C57_wt,Spry2,0.5076306,9.175184148832873e-14,1.8924998701712965e-13
12735,Oprl1_cre_vs_C57_wt,Dctn4,0.38994882,8.849542865045128e-14,1.8260845664639698e-13
12736,Oprl1_cre_vs_C57_wt,Hist2h2be,-1.2059903,8.831022020363345e-14,1.8230142776882022e-13
12737,Oprl1_cre_vs_C57_wt,Apobec1,-0.56584054,8.123533674872939e-14,1.6783495491710248e-13
12738,Oprl1_cre_vs_C57_wt,Igsf9b,-0.8868393,6.559521988837356e-14,1.3557789874533363e-13
12739,Oprl1_cre_vs_C57_wt,Tmem98,-0.2157813,6.328680050733159e-14,1.308606870465518e-13
12740,Oprl1_cre_vs_C57_wt,Abraxas1,0.5651321,5.71660883569022e-14,1.1825348690688118e-13
12741,Oprl1_cre_vs_C57_wt,Sidt2,0.3149693,5.393203179484743e-14,1.1160965323067642e-13
12742,Oprl1_cre_vs_C57_wt,Tshz1,-0.50354385,5.2379283013519255e-14,1.0844114589151257e-13
12743,Oprl1_cre_vs_C57_wt,Pde12,0.11809958,4.9337145470762064e-14,1.0218525040406906e-13
12744,Oprl1_cre_vs_C57_wt,Fgr,-1.379621,3.4212451306233614e-14,7.088887882409166e-14
12745,Oprl1_cre_vs_C57_wt,Mtor,0.6493952,3.239951618936211e-14,6.716023935567152e-14
12746,Oprl1_cre_vs_C57_wt,Il13ra1,-0.58484864,3.2258854206724374e-14,6.689636460599098e-14
12747,Oprl1_cre_vs_C57_wt,Invs,-0.5185819,3.174524520334409e-14,6.585855677080005e-14
12748,Oprl1_cre_vs_C57_wt,Tnfrsf11b,-1.3774234,2.74639345771826e-14,5.700018925927699e-14
12749,Oprl1_cre_vs_C57_wt,Ick,-0.066800326,2.254133268419519e-14,4.680294957158072e-14
12750,Oprl1_cre_vs_C57_wt,Rab7,-0.03415121,1.842319445652563e-14,3.8268262012185605e-14
12751,Oprl1_cre_vs_C57_wt,Il6ra,-0.99259126,1.8036160449967177e-14,3.747987514011444e-14
12752,Oprl1_cre_vs_C57_wt,Ift88,0.64358395,1.7570795879652197e-14,3.652799176641981e-14
12753,Oprl1_cre_vs_C57_wt,Mdp1,0.3643465,1.7482086075567717e-14,3.6358671746693805e-14
12754,Oprl1_cre_vs_C57_wt,Plpp3,0.18723294,1.1987246827332856e-14,2.495141688882673e-14
12755,Oprl1_cre_vs_C57_wt,Pxn,0.3102383,1.1611874522783998e-14,2.418013471757766e-14
12756,Oprl1_cre_vs_C57_wt,Ms4a7,-1.5935174,9.020507492861822e-15,1.8791785480343857e-14
12757,Oprl1_cre_vs_C57_wt,Yeats2,0.3717941,7.816986040674807e-15,1.629813915852482e-14
12758,Oprl1_cre_vs_C57_wt,Pfkfb2,0.4184634,6.25527591601341e-15,1.3052901723869584e-14
12759,Oprl1_cre_vs_C57_wt,Ncf1,-0.5366225,5.922338010625032e-15,1.2363312794490788e-14
12760,Oprl1_cre_vs_C57_wt,Inpp5e,0.040559,4.489854459969526e-15,9.380722632140002e-15
12761,Oprl1_cre_vs_C57_wt,Noct,0.86463827,4.3115922513104186e-15,9.012037916517727e-15
12762,Oprl1_cre_vs_C57_wt,Amer1,0.3128993,4.2412719248088535e-15,8.868758252127453e-15
12763,Oprl1_cre_vs_C57_wt,Snx4,0.43457058,3.6349755635255296e-15,7.60413191433715e-15
12764,Oprl1_cre_vs_C57_wt,Cxcr3,-0.53952634,3.5001717079638584e-15,7.325192127954463e-15
12765,Oprl1_cre_vs_C57_wt,Ppp2r1b,0.8927126,3.2433980537772307e-15,6.790652721542793e-15
12766,Oprl1_cre_vs_C57_wt,Gigyf2,0.53899527,3.229042670824384e-15,6.7634257783041284e-15
12767,Oprl1_cre_vs_C57_wt,Il2rg,0.37022713,3.1685166585569047e-15,6.639428377034686e-15
12768,Oprl1_cre_vs_C57_wt,Col7a1,-0.6754963,3.0746823231433414e-15,6.445502390978043e-15
12769,Oprl1_cre_vs_C57_wt,Gfpt2,-0.9170549,2.502862366147051e-15,5.248985758245554e-15
12770,Oprl1_cre_vs_C57_wt,Atp1b2,-0.514732,2.3026039657666293e-15,4.831029108393859e-15
12771,Oprl1_cre_vs_C57_wt,Cdh5,-0.47421125,2.237313506780816e-15,4.696013171884597e-15
12772,Oprl1_cre_vs_C57_wt,G6pdx,0.007941753,2.0101210355810188e-15,4.220916906090008e-15
12773,Oprl1_cre_vs_C57_wt,Kdm2b,-0.056338206,2.0022442139231922e-15,4.206141223205833e-15
12774,Oprl1_cre_vs_C57_wt,Rarg,0.48632017,1.7132057958503929e-15,3.6004652451834874e-15
12775,Oprl1_cre_vs_C57_wt,Ogg1,-0.33664125,1.711514798753037e-15,3.59842212623171e-15
12776,Oprl1_cre_vs_C57_wt,Msrb1,0.3335926,1.4270694050287708e-15,3.001642622510095e-15
12777,Oprl1_cre_vs_C57_wt,Kmt5b,0.57348275,1.2844990089718124e-15,2.7029012353564073e-15
12778,Oprl1_cre_vs_C57_wt,Adamts14,-0.5941534,1.0590230670210573e-15,2.2303195092584826e-15
12779,Oprl1_cre_vs_C57_wt,Trim7,-0.3683519,1.0444498980919134e-15,2.2005539519562787e-15
12780,Oprl1_cre_vs_C57_wt,Dgcr8,0.50550973,9.799609937233466e-16,2.065551467191189e-15
12781,Oprl1_cre_vs_C57_wt,Kat2b,0.12259952,7.661969929069901e-16,1.6156622352537457e-15
12782,Oprl1_cre_vs_C57_wt,Meis3,0.03514622,6.557769924804509e-16,1.3839880372500579e-15
12783,Oprl1_cre_vs_C57_wt,Usp54,0.41532397,5.708303788203579e-16,1.2052201081293596e-15
12784,Oprl1_cre_vs_C57_wt,Polr3e,0.7164268,5.533665050776129e-16,1.1688408119909409e-15
12785,Oprl1_cre_vs_C57_wt,Acvr2a,0.5938538,5.408631766470339e-16,1.142913069774188e-15
12786,Oprl1_cre_vs_C57_wt,Rab3d,-0.69374233,5.098139002807771e-16,1.0777569192591089e-15
12787,Oprl1_cre_vs_C57_wt,Mycbp2,-0.06570375,4.762867903914488e-16,1.0073053116601576e-15
12788,Oprl1_cre_vs_C57_wt,Sirt3,-0.2380647,4.516412565106131e-16,9.555858538005616e-16
12789,Oprl1_cre_vs_C57_wt,Src,-0.14020276,3.723992890609727e-16,7.882582837375177e-16
12790,Oprl1_cre_vs_C57_wt,Fancl,0.2634084,3.3061133757580265e-16,7.00101673394445e-16
12791,Oprl1_cre_vs_C57_wt,Map3k8,-0.31803933,3.219262412144203e-16,6.8199863035098935e-16
12792,Oprl1_cre_vs_C57_wt,Dlx6,-0.5251769,2.230914551087696e-16,4.728178764921679e-16
12793,Oprl1_cre_vs_C57_wt,Tgfb1,-0.45673886,1.848875702624432e-16,3.920148990825035e-16
12794,Oprl1_cre_vs_C57_wt,Lig4,-0.004957499,1.7647639260317353e-16,3.7433933108961305e-16
12795,Oprl1_cre_vs_C57_wt,Myo9a,0.15427408,1.723589299255688e-16,3.6576040831174115e-16
12796,Oprl1_cre_vs_C57_wt,Pcsk4,-1.3322079,1.4775196905871938e-16,3.136752998761447e-16
12797,Oprl1_cre_vs_C57_wt,Polk,-0.08258399,1.4686743615132736e-16,3.119297349908972e-16
12798,Oprl1_cre_vs_C57_wt,Usp25,0.4469672,1.2917564234724345e-16,2.744708258023348e-16
12799,Oprl1_cre_vs_C57_wt,Adm,-0.7324223,1.101079586165919e-16,2.340553888894518e-16
12800,Oprl1_cre_vs_C57_wt,Bbs2,0.2708813,9.821773725542692e-17,2.088691557776836e-16
12801,Oprl1_cre_vs_C57_wt,Kdm1b,0.1737397,9.52616413917662e-17,2.0266883842209163e-16
12802,Oprl1_cre_vs_C57_wt,Ndc80,0.6059584,8.890595170656729e-17,1.8922754857273632e-16
12803,Oprl1_cre_vs_C57_wt,Thra,0.2965156,8.331147580267473e-17,1.7739568178145034e-16
12804,Oprl1_cre_vs_C57_wt,Itgal,-0.46698448,8.057399739288218e-17,1.7163975785053965e-16
12805,Oprl1_cre_vs_C57_wt,Nod1,-0.44072512,6.561242458843194e-17,1.3982792570868042e-16
12806,Oprl1_cre_vs_C57_wt,B4galnt1,-0.59157056,5.975857560628132e-17,1.2740691204644136e-16
12807,Oprl1_cre_vs_C57_wt,Eln,-1.3354415,5.768422939525809e-17,1.230367500437418e-16
12808,Oprl1_cre_vs_C57_wt,Wdr34,-0.9841552,5.468243819756849e-17,1.1668383871143558e-16
12809,Oprl1_cre_vs_C57_wt,Fgfr1,-0.14957494,5.4365081165293017e-17,1.1605611783089845e-16
12810,Oprl1_cre_vs_C57_wt,Tbl1xr1,0.054210007,4.749705464044357e-17,1.0143782232511114e-16
12811,Oprl1_cre_vs_C57_wt,Rundc1,-0.28331056,4.6782391258646433e-17,9.995418294527701e-17
12812,Oprl1_cre_vs_C57_wt,Ptgs1,-1.4271662,4.581979049085664e-17,9.793931306457231e-17
12813,Oprl1_cre_vs_C57_wt,Rybp,0.3167884,4.399959169681354e-17,9.408883213765425e-17
12814,Oprl1_cre_vs_C57_wt,Gtf2e2,0.752997,3.60086089216321e-17,7.709969899986753e-17
12815,Oprl1_cre_vs_C57_wt,Mettl3,0.33806366,3.1947728748994815e-17,6.84633262489161e-17
12816,Oprl1_cre_vs_C57_wt,Ndel1,0.45931047,3.0487491064689645e-17,6.536204722476932e-17
12817,Oprl1_cre_vs_C57_wt,Gsdmd,0.30078506,2.873424933657942e-17,6.162967102781346e-17
12818,Oprl1_cre_vs_C57_wt,Psmd10,0.0937274,2.2140944959160375e-17,4.752897532828338e-17
12819,Oprl1_cre_vs_C57_wt,Vipas39,-0.29992846,1.8206453032353108e-17,3.911652527036895e-17
12820,Oprl1_cre_vs_C57_wt,Ube2g1,0.16362983,1.482085176374685e-17,3.1869924368263204e-17
12821,Oprl1_cre_vs_C57_wt,Eno2,-0.43249398,1.423548940407725e-17,3.062434892858217e-17
12822,Oprl1_cre_vs_C57_wt,Nck1,-0.14817049,1.1476348041198827e-17,2.4699311390473485e-17
12823,Oprl1_cre_vs_C57_wt,Prkcg,-1.2192135,9.525648942846293e-18,2.0509848863607975e-17
12824,Oprl1_cre_vs_C57_wt,Vamp3,0.51497775,7.893352909179491e-18,1.700263539731176e-17
12825,Oprl1_cre_vs_C57_wt,Itga6,0.029668318,4.287755691911823e-18,9.23999354012509e-18
12826,Oprl1_cre_vs_C57_wt,Itga1,0.78202087,4.2691699449310096e-18,9.20390385199166e-18
12827,Oprl1_cre_vs_C57_wt,Rnd2,-0.05940622,4.074009789858942e-18,8.78694226972592e-18
12828,Oprl1_cre_vs_C57_wt,Faah,-0.23136935,3.5316976245325314e-18,7.620550995004247e-18
12829,Oprl1_cre_vs_C57_wt,Tgfbr1,0.7230639,3.2909684016026977e-18,7.10417758448603e-18
12830,Oprl1_cre_vs_C57_wt,Tgfbr3,-0.23103954,3.17847172327839e-18,6.8642922548453925e-18
12831,Oprl1_cre_vs_C57_wt,Kdm8,-0.31129056,3.013954748945004e-18,6.51180728235593e-18
12832,Oprl1_cre_vs_C57_wt,Psmd11,0.1549715,2.3316949892674717e-18,5.0399244888916074e-18
12833,Oprl1_cre_vs_C57_wt,Vangl1,0.74142325,2.2066619012469984e-18,4.771727636130658e-18
12834,Oprl1_cre_vs_C57_wt,Crbn,0.33729646,2.1783229003866294e-18,4.7124824716229324e-18
12835,Oprl1_cre_vs_C57_wt,Vps54,0.14745198,2.059351365677301e-18,4.457031100985979e-18
12836,Oprl1_cre_vs_C57_wt,Casp2,-0.17994569,2.0377057170394503e-18,4.412091184904622e-18
12837,Oprl1_cre_vs_C57_wt,Fabp7,-0.5126688,1.655123728069594e-18,3.586817914595838e-18
12838,Oprl1_cre_vs_C57_wt,Icam1,-0.47470468,1.647590018319603e-18,3.572037952233838e-18
12839,Oprl1_cre_vs_C57_wt,Uba6,0.2696211,1.3978964114574584e-18,3.0320058213847648e-18
12840,Oprl1_cre_vs_C57_wt,Zdhhc18,-0.90644455,1.3031214115974807e-18,2.8276661406402203e-18
12841,Oprl1_cre_vs_C57_wt,Ly96,-0.06992437,1.0565879263154556e-18,2.2946981167614623e-18
12842,Oprl1_cre_vs_C57_wt,Nr1h3,-1.2743751,1.0119603059971562e-18,2.198729727353196e-18
12843,Oprl1_cre_vs_C57_wt,Alg13,-0.22174156,9.528482409238874e-19,2.0711933539144507e-18
12844,Oprl1_cre_vs_C57_wt,Braf,0.12792575,9.402375458400033e-19,2.0446694850021964e-18
12845,Oprl1_cre_vs_C57_wt,Ercc6l,0.6017845,7.875625044124482e-19,1.7141469117777023e-18
12846,Oprl1_cre_vs_C57_wt,Hsd17b7,0.4530474,5.741216563525468e-19,1.250675810139621e-18
12847,Oprl1_cre_vs_C57_wt,Brcc3,0.20507318,5.237372329728775e-19,1.1414142743849478e-18
12848,Oprl1_cre_vs_C57_wt,Tlcd1,0.31923583,4.89277610735358e-19,1.0667786234064469e-18
12849,Oprl1_cre_vs_C57_wt,Naaa,0.11606041,4.407553102057615e-19,9.614035219564453e-19
12850,Oprl1_cre_vs_C57_wt,Cnot4,-0.30684298,4.1489840232133914e-19,9.053972981781271e-19
12851,Oprl1_cre_vs_C57_wt,Camk2b,-1.2307903,3.843358588575953e-19,8.390690403144884e-19
12852,Oprl1_cre_vs_C57_wt,Bcl10,-0.41492337,3.7213501756508794e-19,8.127870409820376e-19
12853,Oprl1_cre_vs_C57_wt,Cd300lf,-1.4958266,2.6859426193500166e-19,5.868978067423039e-19
12854,Oprl1_cre_vs_C57_wt,Lmx1b,-1.5371295,2.444824602826366e-19,5.344450638318248e-19
12855,Oprl1_cre_vs_C57_wt,Mcur1,-0.21985844,2.2574636889178407e-19,4.937030680088558e-19
12856,Oprl1_cre_vs_C57_wt,Nup98,0.4636858,2.2250804474642035e-19,4.868335979023515e-19
12857,Oprl1_cre_vs_C57_wt,Ikzf2,-0.8167771,2.1532980670099478e-19,4.7133406748805415e-19
12858,Oprl1_cre_vs_C57_wt,Cd163,-1.428281,1.9684935770919644e-19,4.3107081570089124e-19
12859,Oprl1_cre_vs_C57_wt,Batf,-1.0212413,1.8160682751391817e-19,3.978659862296168e-19
12860,Oprl1_cre_vs_C57_wt,Atf6,0.09820632,1.7543478040196416e-19,3.8451248278994425e-19
12861,Oprl1_cre_vs_C57_wt,Itpa,0.69907963,1.3319006963538782e-19,2.921776900064643e-19
12862,Oprl1_cre_vs_C57_wt,Itpr2,0.117401116,1.1305368587974555e-19,2.4822225943596764e-19
12863,Oprl1_cre_vs_C57_wt,Pou2f1,0.17017931,1.0603424705844584e-19,2.3291243561850807e-19
12864,Oprl1_cre_vs_C57_wt,Epb41l1,0.55239594,9.718375131380862e-20,2.135653463902221e-19
12865,Oprl1_cre_vs_C57_wt,Cdc6,-1.3718401,9.300500146999671e-20,2.044721288356625e-19
12866,Oprl1_cre_vs_C57_wt,Trmt13,0.12993623,8.904938121565825e-20,1.9586168820983533e-19
12867,Oprl1_cre_vs_C57_wt,Dync2h1,0.2836358,8.358239671331414e-20,1.8391801228432993e-19
12868,Oprl1_cre_vs_C57_wt,Cd14,-2.42701,7.603307463388605e-20,1.6752710018364153e-19
12869,Oprl1_cre_vs_C57_wt,Mbtd1,0.5297902,6.546853881880999e-20,1.443768745933757e-19
12870,Oprl1_cre_vs_C57_wt,Fgfr1op,0.0184246,6.201231389220955e-20,1.368151799666818e-19
12871,Oprl1_cre_vs_C57_wt,Gprc5b,-0.029193234,6.145073073622012e-20,1.356359603463483e-19
12872,Oprl1_cre_vs_C57_wt,Polr2h,-0.28315228,6.069623779768288e-20,1.3402971610727856e-19
12873,Oprl1_cre_vs_C57_wt,Dusp11,0.31411618,6.068500984701576e-20,1.3402971610727856e-19
12874,Oprl1_cre_vs_C57_wt,Dlg4,-0.6785877,5.04132170836257e-20,1.114702140992183e-19
12875,Oprl1_cre_vs_C57_wt,Ifi204,-1.1154526,4.129315037570597e-20,9.134490091948038e-20
12876,Oprl1_cre_vs_C57_wt,Fancc,0.19694056,4.1119874240644874e-20,9.100180833274458e-20
12877,Oprl1_cre_vs_C57_wt,Rnf2,0.40010127,4.0149226030871066e-20,8.889297899625854e-20
12878,Oprl1_cre_vs_C57_wt,Haspin,0.24553728,4.004911481355006e-20,8.871056139673964e-20
12879,Oprl1_cre_vs_C57_wt,Card9,-1.3250611,3.30693064467192e-20,7.328240286510682e-20
12880,Oprl1_cre_vs_C57_wt,Nid1,-0.14063905,3.27424144230333e-20,7.259013578463449e-20
12881,Oprl1_cre_vs_C57_wt,Jak3,-0.79233986,3.2615002686735666e-20,7.233970024359713e-20
12882,Oprl1_cre_vs_C57_wt,Apln,-2.0806413,2.731899246037676e-20,6.064695177678318e-20
12883,Oprl1_cre_vs_C57_wt,Spsb1,-0.9341259,2.5334301287444477e-20,5.626597703857456e-20
12884,Oprl1_cre_vs_C57_wt,Hoxa11,-0.43083012,2.269340695436383e-20,5.0423078212847455e-20
12885,Oprl1_cre_vs_C57_wt,Supt3,0.10825293,1.8156996688854385e-20,4.036142336785304e-20
12886,Oprl1_cre_vs_C57_wt,Map2k5,-0.19432013,1.635867740269949e-20,3.638007066988612e-20
12887,Oprl1_cre_vs_C57_wt,Nthl1,-0.34678233,1.5910548881137585e-20,3.5399203421766557e-20
12888,Oprl1_cre_vs_C57_wt,Mafk,-1.7289019,1.583651996914456e-20,3.5250164057597895e-20
12889,Oprl1_cre_vs_C57_wt,Ago3,-0.21266606,1.1687155214350542e-20,2.6025755784269933e-20
12890,Oprl1_cre_vs_C57_wt,Atxn3,-0.08122709,1.0029379737725157e-20,2.2344047604384575e-20
12891,Oprl1_cre_vs_C57_wt,Spry1,-0.18598984,9.973576400030896e-21,2.22296186369344e-20
12892,Oprl1_cre_vs_C57_wt,Klf10,-0.49453166,9.231144161294804e-21,2.058401232580926e-20
12893,Oprl1_cre_vs_C57_wt,Pik3r1,-0.1099668,8.923522989761421e-21,1.9906932302471334e-20
12894,Oprl1_cre_vs_C57_wt,Pomc,-0.7850035,5.181552162842899e-21,1.1564355830223609e-20
12895,Oprl1_cre_vs_C57_wt,Sgcd,0.3575364,4.0477437686464245e-21,9.041947927641232e-21
12896,Oprl1_cre_vs_C57_wt,Pon3,-0.050265916,3.2235676657956697e-21,7.204098095970143e-21
12897,Oprl1_cre_vs_C57_wt,Lratd2,0.46417776,3.155303586693547e-21,7.054689484139302e-21
12898,Oprl1_cre_vs_C57_wt,Xiap,0.3349773,2.6056040492916793e-21,5.8282635704888945e-21
12899,Oprl1_cre_vs_C57_wt,Hist1h2bc,-0.29279953,2.595189229008096e-21,5.807562485656919e-21
12900,Oprl1_cre_vs_C57_wt,Acot6,-0.29629835,2.5578565989602986e-21,5.726578772090901e-21
12901,Oprl1_cre_vs_C57_wt,Spdl1,0.19474605,2.259919807261647e-21,5.061815908345327e-21
12902,Oprl1_cre_vs_C57_wt,Smoc1,-0.5883639,1.8035942458153943e-21,4.0415366134968055e-21
12903,Oprl1_cre_vs_C57_wt,Pex3,0.36691177,1.7275676652051323e-21,3.874643249111511e-21
12904,Oprl1_cre_vs_C57_wt,Gba2,0.6358113,1.6120800198919799e-21,3.617244544858472e-21
12905,Oprl1_cre_vs_C57_wt,Tyk2,0.006228375,1.495011624382898e-21,3.356066453659546e-21
12906,Oprl1_cre_vs_C57_wt,Col15a1,0.02891385,1.3559386930996292e-21,3.0452351268087678e-21
12907,Oprl1_cre_vs_C57_wt,Pafah1b1,0.5822674,1.0993333175212314e-21,2.470046044663952e-21
12908,Oprl1_cre_vs_C57_wt,Orc1,-0.019562218,9.98940967025444e-22,2.245486520399359e-21
12909,Oprl1_cre_vs_C57_wt,Bbs4,-0.18743646,9.630092034778968e-22,2.1656891611007867e-21
12910,Oprl1_cre_vs_C57_wt,Pyroxd1,0.4562093,8.319605601503677e-22,1.8718177816237037e-21
12911,Oprl1_cre_vs_C57_wt,Smpd4,-0.83224934,7.612359362836423e-22,1.7134654213290977e-21
12912,Oprl1_cre_vs_C57_wt,Taf11,0.0365791,6.970536204729686e-22,1.5697032946863162e-21
12913,Oprl1_cre_vs_C57_wt,Crebrf,0.52330554,6.302357470858713e-22,1.4198740548658288e-21
12914,Oprl1_cre_vs_C57_wt,Cetn2,-0.3864173,4.83927411479367e-22,1.0907431885932963e-21
12915,Oprl1_cre_vs_C57_wt,Nipsnap2,0.03504856,4.098070514349493e-22,9.240964412087189e-22
12916,Oprl1_cre_vs_C57_wt,Mcu,-0.06289173,3.6965962525722646e-22,8.339414529236934e-22
12917,Oprl1_cre_vs_C57_wt,Entpd1,-0.811627,3.626154962482814e-22,8.184189243547776e-22
12918,Oprl1_cre_vs_C57_wt,Etv3,0.3025099,3.447030946450824e-22,7.783417644534427e-22
12919,Oprl1_cre_vs_C57_wt,Miga1,0.0038738726,3.4401764647393394e-22,7.771445569713508e-22
12920,Oprl1_cre_vs_C57_wt,Fbxo11,0.17231561,2.5123037643137604e-22,5.683051352984494e-22
12921,Oprl1_cre_vs_C57_wt,Cd3eap,0.030012647,2.460500690533111e-22,5.568384474145006e-22
12922,Oprl1_cre_vs_C57_wt,Thbs1,-0.46579695,2.4175420315675184e-22,5.4736388105052e-22
12923,Oprl1_cre_vs_C57_wt,Ercc2,-0.12459907,1.5274088294206316e-22,3.459822895963657e-22
12924,Oprl1_cre_vs_C57_wt,Cntnap1,0.32634807,1.3671872118278383e-22,3.098297502222797e-22
12925,Oprl1_cre_vs_C57_wt,Gla,0.27264744,1.1576009995190766e-22,2.6245247298879063e-22
12926,Oprl1_cre_vs_C57_wt,Foxj2,-1.401678,1.1430172154526032e-22,2.5926344270755466e-22
12927,Oprl1_cre_vs_C57_wt,Esrra,0.24866052,1.0461780785394417e-22,2.374055966078171e-22
12928,Oprl1_cre_vs_C57_wt,Ccdc130,-0.5850528,1.0433944791199802e-22,2.3688130442061774e-22
12929,Oprl1_cre_vs_C57_wt,Epb41l4a,0.27221146,8.037866375569578e-23,1.8264892907898914e-22
12930,Oprl1_cre_vs_C57_wt,Col6a3,-0.25113496,6.901004844825937e-23,1.5688660423795933e-22
12931,Oprl1_cre_vs_C57_wt,Kcnk5,-0.44533345,6.640605805614547e-23,1.5103531423401374e-22
12932,Oprl1_cre_vs_C57_wt,Lox,-2.3257759,6.108737371342399e-23,1.3900154218609113e-22
12933,Oprl1_cre_vs_C57_wt,Actn1,0.68011284,5.824802190500603e-23,1.3260099938902237e-22
12934,Oprl1_cre_vs_C57_wt,Nptxr,-0.6538212,5.458169938796721e-23,1.2431118614020193e-22
12935,Oprl1_cre_vs_C57_wt,Cers6,-0.618355,5.457038326129052e-23,1.2431118614020193e-22
12936,Oprl1_cre_vs_C57_wt,Adgrg1,0.6957551,4.710611759628922e-23,1.0738307135110375e-22
12937,Oprl1_cre_vs_C57_wt,Gtf2e1,-0.5061271,4.6831955168370873e-23,1.0680672782362852e-22
12938,Oprl1_cre_vs_C57_wt,Tbp,0.06426382,3.624399125491064e-23,8.26970921705026e-23
12939,Oprl1_cre_vs_C57_wt,Klf15,-0.23132804,3.3488732564970934e-23,7.648019854938161e-23
12940,Oprl1_cre_vs_C57_wt,Hbegf,-0.46660703,3.028002580312659e-23,6.918384717957631e-23
12941,Oprl1_cre_vs_C57_wt,Tnxb,-0.72859657,1.8086941948389346e-23,4.134394127563336e-23
12942,Oprl1_cre_vs_C57_wt,Cd84,-0.24343452,1.5610744918561065e-23,3.570004068630274e-23
12943,Oprl1_cre_vs_C57_wt,Smc1a,0.56897837,1.4487738127250957e-23,3.316214772063022e-23
12944,Oprl1_cre_vs_C57_wt,Jade3,-0.16677468,1.2557862378782797e-23,2.8757849527990246e-23
12945,Oprl1_cre_vs_C57_wt,Akip1,-0.21740234,1.1384963586798528e-23,2.6083811311447796e-23
12946,Oprl1_cre_vs_C57_wt,Slamf9,-2.4076023,8.580273706396463e-24,1.9676065127906868e-23
12947,Oprl1_cre_vs_C57_wt,Cybb,-0.22309132,7.938920571242944e-24,1.821367386784701e-23
12948,Oprl1_cre_vs_C57_wt,Sgo1,0.08257765,7.832281798061346e-24,1.797725936776483e-23
12949,Oprl1_cre_vs_C57_wt,Dgkq,0.36905286,6.763911224604682e-24,1.5532174124023413e-23
12950,Oprl1_cre_vs_C57_wt,Nfatc2,-0.8028949,6.72078061313545e-24,1.5440214662393788e-23
12951,Oprl1_cre_vs_C57_wt,Cdc42ep4,0.10168147,5.488364303614239e-24,1.2614670203807568e-23
12952,Oprl1_cre_vs_C57_wt,Wapl,0.57178444,4.643356488207341e-24,1.0677373716107465e-23
12953,Oprl1_cre_vs_C57_wt,Ube2n,-1.2478197,2.928037129981941e-24,6.73610012531691e-24
12954,Oprl1_cre_vs_C57_wt,Cavin1,0.45137608,2.7761312889848865e-24,6.389569302371651e-24
12955,Oprl1_cre_vs_C57_wt,Col9a3,-0.7859912,2.2019775637910548e-24,5.0704230378739745e-24
12956,Oprl1_cre_vs_C57_wt,Ifnar1,-0.546158,2.171808194331361e-24,5.003254404428345e-24
12957,Oprl1_cre_vs_C57_wt,Plekha1,0.40838036,1.5628884192427428e-24,3.602126807886358e-24
12958,Oprl1_cre_vs_C57_wt,Smad3,0.10142172,1.5520736589898804e-24,3.578848796362663e-24
12959,Oprl1_cre_vs_C57_wt,Cd47,0.33628082,1.2600079143940451e-24,2.9067279352334513e-24
12960,Oprl1_cre_vs_C57_wt,Chic2,0.0032820299,1.176953747955065e-24,2.7176339770586047e-24
12961,Oprl1_cre_vs_C57_wt,Grb2,0.45357397,8.584694522655195e-25,1.9849875649150994e-24
12962,Oprl1_cre_vs_C57_wt,Gen1,-0.25849262,7.406350690179263e-25,1.7141096419342297e-24
12963,Oprl1_cre_vs_C57_wt,Slco3a1,-0.035681702,5.650558158503067e-25,1.3089631717476333e-24
12964,Oprl1_cre_vs_C57_wt,Ncstn,0.6652605,5.401838936838231e-25,1.2519261906394529e-24
12965,Oprl1_cre_vs_C57_wt,Bcl6,0.2167022,5.300049590375905e-25,1.2289045043734036e-24
12966,Oprl1_cre_vs_C57_wt,Irf8,-0.4084569,4.730998877354855e-25,1.0974689703446897e-24
