,comparison,gene,logfoldchange,pval,pval_adj
297,cre_24h_vs_litt_24h,Prl8a6,0.58380246,0.7039813297608967,0.9999757047126597
298,cre_24h_vs_litt_24h,Pde12,0.2115704,0.7053101657716399,0.9999757047126597
299,cre_24h_vs_litt_24h,Arhgef28,0.18596816,0.7055320160121255,0.9999757047126597
300,cre_24h_vs_litt_24h,Exosc9,0.19363432,0.7057129947487324,0.9999757047126597
301,cre_24h_vs_litt_24h,Apoa4,0.04899398,0.7069428722603961,0.9999757047126597
302,cre_24h_vs_litt_24h,Uchl1,1.3784894,0.7070778311525687,0.9999757047126597
303,cre_24h_vs_litt_24h,Gphn,0.32320023,0.7077170517706589,0.9999757047126597
304,cre_24h_vs_litt_24h,Crabp2,-0.059051916,0.7094302015944657,0.9999757047126597
305,cre_24h_vs_litt_24h,Rtn3,0.07004079,0.7099140887001665,0.9999757047126597
306,cre_24h_vs_litt_24h,Als2,0.41998968,0.7108604039931418,0.9999757047126597
307,cre_24h_vs_litt_24h,Nlrp3,0.32501543,0.7113524897134982,0.9999757047126597
308,cre_24h_vs_litt_24h,Rph3al,1.3741978,0.7138846130718902,0.9999757047126597
309,cre_24h_vs_litt_24h,Otof,0.75978506,0.7139947011676144,0.9999757047126597
310,cre_24h_vs_litt_24h,Zscan2,0.5981276,0.7140733391670644,0.9999757047126597
311,cre_24h_vs_litt_24h,Sertad1,0.527553,0.7141109117278532,0.9999757047126597
312,cre_24h_vs_litt_24h,Anln,0.049256045,0.7144359869964224,0.9999757047126597
313,cre_24h_vs_litt_24h,Fam136a,0.56381017,0.7155767814521927,0.9999757047126597
314,cre_24h_vs_litt_24h,Usp47,0.17340244,0.7156616015370543,0.9999757047126597
315,cre_24h_vs_litt_24h,Mmp3,0.30783507,0.7173779929752897,0.9999757047126597
316,cre_24h_vs_litt_24h,Sox9,0.21787709,0.7174287541475349,0.9999757047126597
317,cre_24h_vs_litt_24h,Med6,0.355415,0.7182892581249161,0.9999757047126597
318,cre_24h_vs_litt_24h,Cacna2d1,0.6589509,0.7206011656836329,0.9999757047126597
319,cre_24h_vs_litt_24h,Met,0.41779706,0.7210131800507915,0.9999757047126597
320,cre_24h_vs_litt_24h,Myl2,1.4142412,0.7239724104117955,0.9999757047126597
321,cre_24h_vs_litt_24h,Gstp1,0.324989,0.7262545293961435,0.9999757047126597
322,cre_24h_vs_litt_24h,Bnc1,0.3214666,0.7279382500345598,0.9999757047126597
323,cre_24h_vs_litt_24h,Gbp2b,2.9558425,0.7289279941971258,0.9999757047126597
324,cre_24h_vs_litt_24h,Tiparp,0.07926076,0.7309440683173879,0.9999757047126597
325,cre_24h_vs_litt_24h,Eif3i,0.12000893,0.7324225304386356,0.9999757047126597
326,cre_24h_vs_litt_24h,Slc19a1,1.0150516,0.7324295815098543,0.9999757047126597
327,cre_24h_vs_litt_24h,Srf,0.28796935,0.7328306483418714,0.9999757047126597
328,cre_24h_vs_litt_24h,Mapkapk2,0.12022088,0.7336506381801476,0.9999757047126597
329,cre_24h_vs_litt_24h,Inhba,0.40641862,0.7340528088228173,0.9999757047126597
330,cre_24h_vs_litt_24h,Rmdn3,0.2806476,0.7344356442754647,0.9999757047126597
331,cre_24h_vs_litt_24h,Camk2d,0.07009833,0.7353965517948791,0.9999757047126597
332,cre_24h_vs_litt_24h,Rgs6,1.0308725,0.7358414096355923,0.9999757047126597
333,cre_24h_vs_litt_24h,Grik1,0.83714306,0.735855533558349,0.9999757047126597
334,cre_24h_vs_litt_24h,Hspb3,1.234309,0.7390904862568657,0.9999757047126597
335,cre_24h_vs_litt_24h,Map2k4,0.113774545,0.742378753576493,0.9999757047126597
336,cre_24h_vs_litt_24h,Igf2r,0.18278398,0.7432695297278867,0.9999757047126597
337,cre_24h_vs_litt_24h,Ddr1,0.045311064,0.7437389636606534,0.9999757047126597
338,cre_24h_vs_litt_24h,Pitx2,0.8356617,0.7444619009581854,0.9999757047126597
339,cre_24h_vs_litt_24h,Onecut3,0.29927775,0.7450272956173526,0.9999757047126597
340,cre_24h_vs_litt_24h,Sgca,0.33002964,0.7451469500406676,0.9999757047126597
341,cre_24h_vs_litt_24h,Thap12,0.10855348,0.7463172280045329,0.9999757047126597
342,cre_24h_vs_litt_24h,Fbxo17,0.66404986,0.7478234915295656,0.9999757047126597
343,cre_24h_vs_litt_24h,Aifm1,0.42129555,0.7481269899563738,0.9999757047126597
344,cre_24h_vs_litt_24h,Casq2,2.4990034,0.7492889860104759,0.9999757047126597
345,cre_24h_vs_litt_24h,Adprhl1,1.6385815,0.7493688997364356,0.9999757047126597
346,cre_24h_vs_litt_24h,Serpinb3b,0.9576519,0.7493697876818417,0.9999757047126597
347,cre_24h_vs_litt_24h,Mark2,0.055715274,0.7497001264122352,0.9999757047126597
348,cre_24h_vs_litt_24h,Tox3,1.5605254,0.7510708113342787,0.9999757047126597
349,cre_24h_vs_litt_24h,Klra8,1.5146279,0.7510876944094284,0.9999757047126597
350,cre_24h_vs_litt_24h,Nqo1,0.5383639,0.7512787480354173,0.9999757047126597
351,cre_24h_vs_litt_24h,Map7,0.03518235,0.7518999997923773,0.9999757047126597
352,cre_24h_vs_litt_24h,Psmd12,0.10250981,0.7540066948406683,0.9999757047126597
353,cre_24h_vs_litt_24h,Csde1,0.06316655,0.7549374616308606,0.9999757047126597
354,cre_24h_vs_litt_24h,Wsb1,0.26274896,0.7551261499501901,0.9999757047126597
355,cre_24h_vs_litt_24h,Acss2,0.33208457,0.7560457693538173,0.9999757047126597
356,cre_24h_vs_litt_24h,Akt1s1,0.7242548,0.7563583228491441,0.9999757047126597
357,cre_24h_vs_litt_24h,Sntn,1.4605163,0.7579234695388428,0.9999757047126597
358,cre_24h_vs_litt_24h,Ackr3,0.118761115,0.7598070578269713,0.9999757047126597
359,cre_24h_vs_litt_24h,Ezh2,0.31264266,0.7598186508198326,0.9999757047126597
360,cre_24h_vs_litt_24h,Rnf2,0.308261,0.7599898766890135,0.9999757047126597
361,cre_24h_vs_litt_24h,Por,0.044232987,0.7612994293474097,0.9999757047126597
362,cre_24h_vs_litt_24h,Coro6,0.75890136,0.7613547525108988,0.9999757047126597
363,cre_24h_vs_litt_24h,Kdm5a,0.14460379,0.7615189445650641,0.9999757047126597
364,cre_24h_vs_litt_24h,Plaur,0.23612967,0.7623373877663047,0.9999757047126597
365,cre_24h_vs_litt_24h,Cdk1,0.4382524,0.762836438367233,0.9999757047126597
366,cre_24h_vs_litt_24h,Il1rl1,1.05258,0.7630918047212008,0.9999757047126597
367,cre_24h_vs_litt_24h,Rala,0.28267536,0.7637276538734755,0.9999757047126597
368,cre_24h_vs_litt_24h,Hoxa9,1.0795004,0.7648550700205635,0.9999757047126597
369,cre_24h_vs_litt_24h,Cdkn2d,0.27880898,0.7653483597619137,0.9999757047126597
370,cre_24h_vs_litt_24h,Cltb,0.19916351,0.7659213029719854,0.9999757047126597
371,cre_24h_vs_litt_24h,Ccl20,2.0712185,0.7664827506251529,0.9999757047126597
372,cre_24h_vs_litt_24h,Fabp3,0.6067656,0.7666651581142709,0.9999757047126597
373,cre_24h_vs_litt_24h,Jmjd6,0.19749333,0.7669253794112894,0.9999757047126597
374,cre_24h_vs_litt_24h,Efna3,0.2568275,0.7672285569557047,0.9999757047126597
375,cre_24h_vs_litt_24h,Smurf1,0.13866174,0.768177670137735,0.9999757047126597
376,cre_24h_vs_litt_24h,Cav3,0.7199793,0.76820540629435,0.9999757047126597
377,cre_24h_vs_litt_24h,Scgb1b27,1.0117989,0.768281458568757,0.9999757047126597
378,cre_24h_vs_litt_24h,Ppp2ca,0.033885557,0.7693365780885405,0.9999757047126597
379,cre_24h_vs_litt_24h,Gzmk,1.3931742,0.7699462185216146,0.9999757047126597
380,cre_24h_vs_litt_24h,Efnb2,0.5419783,0.7699891941415437,0.9999757047126597
381,cre_24h_vs_litt_24h,Prl3c1,0.9686765,0.7700053101811366,0.9999757047126597
382,cre_24h_vs_litt_24h,Pcx,0.32291836,0.7720367237062828,0.9999757047126597
383,cre_24h_vs_litt_24h,Synpo2,0.35827458,0.7722392344052925,0.9999757047126597
384,cre_24h_vs_litt_24h,Ubr5,0.08537809,0.7729060163344086,0.9999757047126597
385,cre_24h_vs_litt_24h,Tnnt2,1.0619705,0.7733264260849171,0.9999757047126597
386,cre_24h_vs_litt_24h,Adtrp,0.35953382,0.7745019537777509,0.9999757047126597
387,cre_24h_vs_litt_24h,Aldh1l2,0.6758419,0.7769335523322725,0.9999757047126597
388,cre_24h_vs_litt_24h,Vasp,0.31593856,0.7773339444602115,0.9999757047126597
389,cre_24h_vs_litt_24h,Cit,0.38974446,0.7787959667387756,0.9999757047126597
390,cre_24h_vs_litt_24h,Ndc1,0.35999218,0.778802254769865,0.9999757047126597
391,cre_24h_vs_litt_24h,Bub1b,0.12721701,0.7795919667522069,0.9999757047126597
392,cre_24h_vs_litt_24h,Mafa,1.1952885,0.7802938244094929,0.9999757047126597
393,cre_24h_vs_litt_24h,Medag,0.24327137,0.780889780119719,0.9999757047126597
394,cre_24h_vs_litt_24h,Actc1,3.311836,0.7819192976697752,0.9999757047126597
395,cre_24h_vs_litt_24h,A2m,1.4160284,0.7820056326891949,0.9999757047126597
396,cre_24h_vs_litt_24h,Adipor1,0.06850103,0.7824967141618395,0.9999757047126597
397,cre_24h_vs_litt_24h,Diras1,0.22322094,0.7830535578972162,0.9999757047126597
398,cre_24h_vs_litt_24h,Hprt,0.15568668,0.784837283809736,0.9999757047126597
399,cre_24h_vs_litt_24h,Myh8,2.5979404,0.7853873894078442,0.9999757047126597
400,cre_24h_vs_litt_24h,Mest,1.433145,0.7854053979510829,0.9999757047126597
401,cre_24h_vs_litt_24h,Idi1,0.20674978,0.785508048840361,0.9999757047126597
402,cre_24h_vs_litt_24h,Nptx2,1.2563815,0.7871825038001463,0.9999757047126597
403,cre_24h_vs_litt_24h,Lsm14a,0.04031825,0.7879718839904528,0.9999757047126597
404,cre_24h_vs_litt_24h,Col13a1,1.1299254,0.7907102640000402,0.9999757047126597
405,cre_24h_vs_litt_24h,Pdpn,-0.0090082735,0.7910846597253419,0.9999757047126597
406,cre_24h_vs_litt_24h,Vamp3,0.089419216,0.7944283799091748,0.9999757047126597
407,cre_24h_vs_litt_24h,Bmp2,0.2810792,0.794663233010438,0.9999757047126597
408,cre_24h_vs_litt_24h,Atp6v1b2,0.043336492,0.795687771199981,0.9999757047126597
409,cre_24h_vs_litt_24h,Rela,0.3976863,0.7977641263047318,0.9999757047126597
410,cre_24h_vs_litt_24h,Fzd7,0.35220984,0.7980544060769328,0.9999757047126597
411,cre_24h_vs_litt_24h,Rnf19a,0.2429706,0.7995967018943516,0.9999757047126597
412,cre_24h_vs_litt_24h,Elac2,0.22779836,0.8019093464021145,0.9999757047126597
413,cre_24h_vs_litt_24h,Arg2,0.6053546,0.8046233705076528,0.9999757047126597
414,cre_24h_vs_litt_24h,Gpr183,0.6412761,0.806468187406928,0.9999757047126597
415,cre_24h_vs_litt_24h,Grem1,0.3102018,0.8067855866467737,0.9999757047126597
416,cre_24h_vs_litt_24h,Sgcd,0.35930634,0.8077633760258321,0.9999757047126597
417,cre_24h_vs_litt_24h,Acly,0.034706257,0.8078559097099932,0.9999757047126597
418,cre_24h_vs_litt_24h,Sprr2d,2.1298437,0.8080037877459891,0.9999757047126597
419,cre_24h_vs_litt_24h,Arnt2,0.15151578,0.8080446141792101,0.9999757047126597
420,cre_24h_vs_litt_24h,Cers4,0.18938193,0.808471054814227,0.9999757047126597
421,cre_24h_vs_litt_24h,Myh9,-0.017741391,0.8097189467902476,0.9999757047126597
422,cre_24h_vs_litt_24h,Ly6g5b,2.0097241,0.8097380092639508,0.9999757047126597
423,cre_24h_vs_litt_24h,Gcnt3,0.8079973,0.8098414932333385,0.9999757047126597
424,cre_24h_vs_litt_24h,Sell,0.19694266,0.8116684400663672,0.9999757047126597
425,cre_24h_vs_litt_24h,Wdr5,0.17138128,0.8120490320547233,0.9999757047126597
426,cre_24h_vs_litt_24h,Prorp,0.6669604,0.8134191668072069,0.9999757047126597
427,cre_24h_vs_litt_24h,Pdk1,0.46552432,0.8134900514180328,0.9999757047126597
428,cre_24h_vs_litt_24h,Cpox,0.11848023,0.8150389877984461,0.9999757047126597
429,cre_24h_vs_litt_24h,Cdh7,1.0916562,0.8150489891567413,0.9999757047126597
430,cre_24h_vs_litt_24h,Col4a3,0.5948694,0.8151690078066492,0.9999757047126597
431,cre_24h_vs_litt_24h,Cdc20,0.17584753,0.8155972915010161,0.9999757047126597
432,cre_24h_vs_litt_24h,Rcor2,0.5628308,0.8166386777883006,0.9999757047126597
433,cre_24h_vs_litt_24h,Gpa33,0.6766991,0.8168533619112549,0.9999757047126597
434,cre_24h_vs_litt_24h,Tmigd1,0.5636962,0.8187606492444975,0.9999757047126597
435,cre_24h_vs_litt_24h,Eno1,0.21680845,0.8192940813432616,0.9999757047126597
436,cre_24h_vs_litt_24h,Polr2b,0.14535786,0.8194543093752013,0.9999757047126597
437,cre_24h_vs_litt_24h,Smim7,0.1531964,0.8197611306715896,0.9999757047126597
438,cre_24h_vs_litt_24h,Gsta1,0.51009,0.8203129321264555,0.9999757047126597
439,cre_24h_vs_litt_24h,Il13ra2,0.58539027,0.8204759400165094,0.9999757047126597
440,cre_24h_vs_litt_24h,Myc,0.0041938,0.8205651878451956,0.9999757047126597
441,cre_24h_vs_litt_24h,Nfat5,0.106704555,0.8205779377246957,0.9999757047126597
442,cre_24h_vs_litt_24h,Socs6,0.198678,0.8207874068160554,0.9999757047126597
443,cre_24h_vs_litt_24h,Cntnap5b,1.3053092,0.8220189787079568,0.9999757047126597
444,cre_24h_vs_litt_24h,Psmd13,0.056519903,0.8221684004608175,0.9999757047126597
445,cre_24h_vs_litt_24h,Arntl,0.3023468,0.8224080353946421,0.9999757047126597
446,cre_24h_vs_litt_24h,Cidea,0.14856829,0.8228581929275479,0.9999757047126597
447,cre_24h_vs_litt_24h,Klk5,0.41017026,0.8240859426012521,0.9999757047126597
448,cre_24h_vs_litt_24h,Kcna10,1.5855777,0.8254837493851227,0.9999757047126597
449,cre_24h_vs_litt_24h,Cap2,0.39729497,0.8270992560112885,0.9999757047126597
450,cre_24h_vs_litt_24h,Stk38l,0.22287226,0.8277964033976705,0.9999757047126597
451,cre_24h_vs_litt_24h,Cttn,0.06859206,0.8278164803350411,0.9999757047126597
452,cre_24h_vs_litt_24h,A1cf,2.9778652,0.828969267293992,0.9999757047126597
453,cre_24h_vs_litt_24h,Scn10a,1.6702518,0.8290030441329104,0.9999757047126597
454,cre_24h_vs_litt_24h,Mia2,0.034636546,0.829013085956795,0.9999757047126597
455,cre_24h_vs_litt_24h,Ebf3,1.2227933,0.829033169688378,0.9999757047126597
456,cre_24h_vs_litt_24h,Spock3,0.9712547,0.8290632954952635,0.9999757047126597
457,cre_24h_vs_litt_24h,Ago2,0.1530132,0.8292522721978473,0.9999757047126597
458,cre_24h_vs_litt_24h,Tjp1,0.056524858,0.8294759530423732,0.9999757047126597
459,cre_24h_vs_litt_24h,Chrna1,1.4160284,0.8307260807500539,0.9999757047126597
460,cre_24h_vs_litt_24h,Plk1,0.8078364,0.8308256345779053,0.9999757047126597
461,cre_24h_vs_litt_24h,Hdac2,0.09234937,0.8310713340801997,0.9999757047126597
462,cre_24h_vs_litt_24h,E2f4,0.14092721,0.8313563296495304,0.9999757047126597
463,cre_24h_vs_litt_24h,Dag1,0.11888088,0.8320369375523329,0.9999757047126597
464,cre_24h_vs_litt_24h,Tnfrsf11b,1.36027,0.8325303428508155,0.9999757047126597
465,cre_24h_vs_litt_24h,Nfkbie,0.21451135,0.8326025317560262,0.9999757047126597
466,cre_24h_vs_litt_24h,Large1,0.38030738,0.8328017439039813,0.9999757047126597
467,cre_24h_vs_litt_24h,Emc4,0.24897516,0.8331645569025055,0.9999757047126597
468,cre_24h_vs_litt_24h,Fbxo11,0.13494048,0.8339149704826827,0.9999757047126597
469,cre_24h_vs_litt_24h,Nxph4,0.8981013,0.8342989190422639,0.9999757047126597
470,cre_24h_vs_litt_24h,Fgf1,0.8981013,0.8342989190422639,0.9999757047126597
471,cre_24h_vs_litt_24h,Nrip1,0.37956792,0.8345869063946396,0.9999757047126597
472,cre_24h_vs_litt_24h,Adcy3,0.24952708,0.8346280492569859,0.9999757047126597
473,cre_24h_vs_litt_24h,Ppp2r1a,0.098812446,0.8346637067705196,0.9999757047126597
474,cre_24h_vs_litt_24h,Riox2,0.16821912,0.834869429830371,0.9999757047126597
475,cre_24h_vs_litt_24h,Itgb6,0.17201455,0.8353238892424879,0.9999757047126597
476,cre_24h_vs_litt_24h,Wnt10a,0.07179254,0.8354903247628882,0.9999757047126597
477,cre_24h_vs_litt_24h,Dusp1,0.09898523,0.8356860330949584,0.9999757047126597
478,cre_24h_vs_litt_24h,Atp7b,2.485772,0.8360006509826341,0.9999757047126597
479,cre_24h_vs_litt_24h,Opn4,0.9073185,0.8360710777684357,0.9999757047126597
480,cre_24h_vs_litt_24h,Sytl5,2.0877955,0.8377672039153577,0.9999757047126597
481,cre_24h_vs_litt_24h,S1pr3,0.90403837,0.8378330881552292,0.9999757047126597
482,cre_24h_vs_litt_24h,Adamts3,0.62939185,0.8379136148813646,0.9999757047126597
483,cre_24h_vs_litt_24h,Cdc5l,0.3773221,0.837915445053965,0.9999757047126597
484,cre_24h_vs_litt_24h,Hpgds,0.1701834,0.8380097001281334,0.9999757047126597
485,cre_24h_vs_litt_24h,Ss18l1,0.43574658,0.8380280023538196,0.9999757047126597
486,cre_24h_vs_litt_24h,Sumo1,0.18884403,0.8383995564673304,0.9999757047126597
487,cre_24h_vs_litt_24h,Scn5a,1.0062451,0.8394924635132097,0.9999757047126597
488,cre_24h_vs_litt_24h,Tnnc1,2.0975566,0.8395180965472265,0.9999757047126597
489,cre_24h_vs_litt_24h,Gpr4,1.885771,0.8395263357728835,0.9999757047126597
490,cre_24h_vs_litt_24h,Cldn6,1.267107,0.8395647857251252,0.9999757047126597
491,cre_24h_vs_litt_24h,Gdpd1,0.69227874,0.839649926267541,0.9999757047126597
492,cre_24h_vs_litt_24h,Kif5b,0.02992592,0.8397204203946552,0.9999757047126597
493,cre_24h_vs_litt_24h,Slc15a1,0.27404436,0.8398495103754283,0.9999757047126597
494,cre_24h_vs_litt_24h,Leo1,0.06435549,0.8400481891868147,0.9999757047126597
495,cre_24h_vs_litt_24h,Cks1b,0.14271808,0.8407111359248491,0.9999757047126597
496,cre_24h_vs_litt_24h,Axin2,0.110300995,0.8409382486555957,0.9999757047126597
497,cre_24h_vs_litt_24h,Msln,1.2227933,0.841316493986363,0.9999757047126597
498,cre_24h_vs_litt_24h,Cyp3a13,0.40506333,0.8415051724249071,0.9999757047126597
499,cre_24h_vs_litt_24h,Phf10,0.13898711,0.8427079819567054,0.9999757047126597
500,cre_24h_vs_litt_24h,Slc5a2,1.0706831,0.8431019751315966,0.9999757047126597
501,cre_24h_vs_litt_24h,Npsr1,1.0706831,0.8431019751315966,0.9999757047126597
502,cre_24h_vs_litt_24h,Speg,0.38663113,0.8432889065652877,0.9999757047126597
503,cre_24h_vs_litt_24h,Stau2,0.33800197,0.8434089505241389,0.9999757047126597
504,cre_24h_vs_litt_24h,Map4k4,-0.020686073,0.8439624826619179,0.9999757047126597
505,cre_24h_vs_litt_24h,Sgms2,0.24791008,0.8446123397291577,0.9999757047126597
506,cre_24h_vs_litt_24h,Myh3,3.2695994,0.8447305902707374,0.9999757047126597
507,cre_24h_vs_litt_24h,Kiss1r,1.293062,0.8448415106255324,0.9999757047126597
508,cre_24h_vs_litt_24h,Fopnl,0.8076756,0.8449020139339478,0.9999757047126597
509,cre_24h_vs_litt_24h,Prkaca,0.074334785,0.8451146994881147,0.9999757047126597
510,cre_24h_vs_litt_24h,Cops9,0.9776408,0.8466203216648964,0.9999757047126597
511,cre_24h_vs_litt_24h,Dnajb6,0.18047963,0.8470312101024621,0.9999757047126597
512,cre_24h_vs_litt_24h,Meaf6,0.43145967,0.8485650708292479,0.9999757047126597
513,cre_24h_vs_litt_24h,Hibadh,0.14500241,0.8485834219287254,0.9999757047126597
514,cre_24h_vs_litt_24h,Maff,0.22300632,0.8486045257945789,0.9999757047126597
515,cre_24h_vs_litt_24h,L3mbtl2,0.18304858,0.8490569086396315,0.9999757047126597
516,cre_24h_vs_litt_24h,Ubash3b,0.14343974,0.8494258255713889,0.9999757047126597
517,cre_24h_vs_litt_24h,Nae1,0.0955535,0.8496359944917624,0.9999757047126597
518,cre_24h_vs_litt_24h,Sptb,0.59803444,0.8502748267012776,0.9999757047126597
519,cre_24h_vs_litt_24h,Unc13b,0.685685,0.8519549828086461,0.9999757047126597
520,cre_24h_vs_litt_24h,Cdh13,0.16860843,0.8523223198190522,0.9999757047126597
521,cre_24h_vs_litt_24h,Mymk,1.9336616,0.8536009018356913,0.9999757047126597
522,cre_24h_vs_litt_24h,Dact2,1.161299,0.8536551031289654,0.9999757047126597
523,cre_24h_vs_litt_24h,Tmem41b,0.53926694,0.8537258414490945,0.9999757047126597
524,cre_24h_vs_litt_24h,Ripk3,0.37682626,0.8539380634637901,0.9999757047126597
525,cre_24h_vs_litt_24h,Amd1,0.16056015,0.8540657692512248,0.9999757047126597
526,cre_24h_vs_litt_24h,Bcar1,0.1309047,0.8552428633192904,0.9999757047126597
527,cre_24h_vs_litt_24h,Slc22a8,1.7143373,0.8553990983581815,0.9999757047126597
528,cre_24h_vs_litt_24h,Foxp2,1.5240834,0.8554082888311751,0.9999757047126597
529,cre_24h_vs_litt_24h,Ptafr,0.7201859,0.8554753798781328,0.9999757047126597
530,cre_24h_vs_litt_24h,Ptpn11,0.10043749,0.8557520265943633,0.9999757047126597
531,cre_24h_vs_litt_24h,Rab27b,0.166194,0.8558751906381091,0.9999757047126597
532,cre_24h_vs_litt_24h,Rab38,0.16877809,0.8562097733644897,0.9999757047126597
533,cre_24h_vs_litt_24h,Paip1,0.042137552,0.8567457110610038,0.9999757047126597
534,cre_24h_vs_litt_24h,Igsf5,1.8075405,0.857160349703776,0.9999757047126597
535,cre_24h_vs_litt_24h,Ryr3,1.8075405,0.857160349703776,0.9999757047126597
536,cre_24h_vs_litt_24h,Hoxd3,0.64252245,0.8572780370373342,0.9999757047126597
537,cre_24h_vs_litt_24h,Grk5,0.52133095,0.857296425969872,0.9999757047126597
538,cre_24h_vs_litt_24h,Gtf2b,0.1767062,0.8578610038389483,0.9999757047126597
539,cre_24h_vs_litt_24h,Eea1,0.07728773,0.8589158740093238,0.9999757047126597
540,cre_24h_vs_litt_24h,Il13,1.1123827,0.8589664626195256,0.9999757047126597
541,cre_24h_vs_litt_24h,Il2,0.60399467,0.8590575235768689,0.9999757047126597
542,cre_24h_vs_litt_24h,Nfkb2,0.07411534,0.8602865694797757,0.9999757047126597
543,cre_24h_vs_litt_24h,Cldn7,1.0832429,0.8607254651830673,0.9999757047126597
544,cre_24h_vs_litt_24h,Themis,1.2769461,0.860729145832254,0.9999757047126597
545,cre_24h_vs_litt_24h,Vat1,-0.015710516,0.8612407854681934,0.9999757047126597
546,cre_24h_vs_litt_24h,Glmp,0.15451199,0.8615343604135255,0.9999757047126597
547,cre_24h_vs_litt_24h,Cdc25a,0.14207372,0.861630995851878,0.9999757047126597
548,cre_24h_vs_litt_24h,Cdh23,1.9070357,0.8624593844259485,0.9999757047126597
549,cre_24h_vs_litt_24h,Adgrf1,1.322168,0.8624768742628832,0.9999757047126597
550,cre_24h_vs_litt_24h,Tor2a,0.22896364,0.8629150626822227,0.9999757047126597
551,cre_24h_vs_litt_24h,Traf2,0.079027764,0.8638127440293197,0.9999757047126597
552,cre_24h_vs_litt_24h,Sycp1,3.6150224,0.8642050169886042,0.9999757047126597
553,cre_24h_vs_litt_24h,Prss41,3.3924425,0.8642068587247058,0.9999757047126597
554,cre_24h_vs_litt_24h,Sgo1,0.6471572,0.8643201269124676,0.9999757047126597
555,cre_24h_vs_litt_24h,Csf3,0.55950665,0.864388273344475,0.9999757047126597
556,cre_24h_vs_litt_24h,Prox1,1.5180612,0.866005664613292,0.9999757047126597
557,cre_24h_vs_litt_24h,Ccser2,0.66545546,0.8661070005863608,0.9999757047126597
558,cre_24h_vs_litt_24h,Ppp2r2a,0.50255275,0.8661926772626123,0.9999757047126597
559,cre_24h_vs_litt_24h,Meis2,0.36853614,0.866270063999109,0.9999757047126597
560,cre_24h_vs_litt_24h,Ercc1,0.3294935,0.8662801980714573,0.9999757047126597
561,cre_24h_vs_litt_24h,Psmd10,0.30794287,0.8662977024300182,0.9999757047126597
562,cre_24h_vs_litt_24h,Maip1,0.3065219,0.8663382390910777,0.9999757047126597
563,cre_24h_vs_litt_24h,Atad3a,0.19922708,0.8665381636737997,0.9999757047126597
564,cre_24h_vs_litt_24h,Casp4,0.11171426,0.8672411920155567,0.9999757047126597
565,cre_24h_vs_litt_24h,Cyct,1.3550425,0.8677830470062329,0.9999757047126597
566,cre_24h_vs_litt_24h,Dpysl5,1.2769461,0.8677950274962639,0.9999757047126597
567,cre_24h_vs_litt_24h,Rbfox3,0.9449646,0.8678254396457749,0.9999757047126597
568,cre_24h_vs_litt_24h,Ngf,0.5917189,0.8678834997470625,0.9999757047126597
569,cre_24h_vs_litt_24h,Tgfbr1,0.14423792,0.8685323467416453,0.9999757047126597
570,cre_24h_vs_litt_24h,Gipr,1.0487373,0.86956478565657,0.9999757047126597
