,comparison,gene,logfoldchange,pval,pval_adj
237,Pdl1_wt+C57_vs_Pdl1_cre,Fst,0.7341272,0.02296478624347941,0.037941161694672584
238,Pdl1_wt+C57_vs_Pdl1_cre,Dapk1,0.6720662,0.024212556355642272,0.03996309169678378
239,Pdl1_wt+C57_vs_Pdl1_cre,Nmu,1.59622,0.024477767244713188,0.040374201919945375
240,Pdl1_wt+C57_vs_Pdl1_cre,Dgka,0.79993796,0.0246041723053512,0.04056933022417263
241,Pdl1_wt+C57_vs_Pdl1_cre,Cyp27b1,1.6334333,0.025437751129984483,0.041888612551546814
242,Pdl1_wt+C57_vs_Pdl1_cre,Fzd2,1.179679,0.025950274448944884,0.04270449503333928
243,Pdl1_wt+C57_vs_Pdl1_cre,Sox21,1.108769,0.0279852086622985,0.04597766805496104
244,Pdl1_wt+C57_vs_Pdl1_cre,Dlx2,3.1295352,0.028406292386035262,0.04663886509822647
245,Pdl1_wt+C57_vs_Pdl1_cre,Scnn1a,1.2360766,0.032370024775493174,0.053024981683939404
246,Pdl1_wt+C57_vs_Pdl1_cre,Vdr,1.2071894,0.03661206207150638,0.0598562974297717
247,Pdl1_wt+C57_vs_Pdl1_cre,Adipoq,0.7321606,0.03823471535432072,0.062447955975115675
248,Pdl1_wt+C57_vs_Pdl1_cre,Plxna2,1.2181437,0.038853605283092174,0.0634380782932679
249,Pdl1_wt+C57_vs_Pdl1_cre,Col12a1,1.0118098,0.04141060614652307,0.06739320363117506
250,Pdl1_wt+C57_vs_Pdl1_cre,Gli1,1.8391249,0.04459436004821101,0.07243327916980673
251,Pdl1_wt+C57_vs_Pdl1_cre,Cldn14,4.0763116,0.047380265856873646,0.07683369319064122
252,Pdl1_wt+C57_vs_Pdl1_cre,Ltbp1,0.47690904,0.05394781544178465,0.08720140913838358
253,Pdl1_wt+C57_vs_Pdl1_cre,Ntrk2,0.74434274,0.0540660298336027,0.0873424420208731
254,Pdl1_wt+C57_vs_Pdl1_cre,Rhpn2,2.9427075,0.05509309181364006,0.08896645729647812
255,Pdl1_wt+C57_vs_Pdl1_cre,Trpv6,2.911469,0.05672146933756232,0.09150746874116565
256,Pdl1_wt+C57_vs_Pdl1_cre,Heyl,1.606381,0.05937939287281912,0.09561056311396993
257,Pdl1_wt+C57_vs_Pdl1_cre,Kit,0.9237499,0.06001282619930844,0.096599423779337
258,Pdl1_wt+C57_vs_Pdl1_cre,Frmpd1,1.7233229,0.06056274103572611,0.09745325671001122
259,Pdl1_wt+C57_vs_Pdl1_cre,Arg1,0.7101833,0.06433143585379915,0.10345106581565003
260,Pdl1_wt+C57_vs_Pdl1_cre,Efna2,2.165749,0.06435336330049779,0.10345309463143608
261,Pdl1_wt+C57_vs_Pdl1_cre,Notch3,0.7162038,0.06552666047319046,0.10520412518562906
262,Pdl1_wt+C57_vs_Pdl1_cre,Eva1a,1.589841,0.06745433417237444,0.10809103612897134
263,Pdl1_wt+C57_vs_Pdl1_cre,Hoxb3,0.989919,0.0734975849290063,0.11743661351886546
264,Pdl1_wt+C57_vs_Pdl1_cre,Trpm6,3.1636748,0.07352503951441604,0.11744299547197407
265,Pdl1_wt+C57_vs_Pdl1_cre,Epas1,0.5852083,0.07662100620003062,0.12227120084072468
266,Pdl1_wt+C57_vs_Pdl1_cre,Marveld2,1.1804543,0.07722363823021491,0.1231936051562957
267,Pdl1_wt+C57_vs_Pdl1_cre,Scn4b,1.2511226,0.07891909067585608,0.12581814265074379
268,Pdl1_wt+C57_vs_Pdl1_cre,Patj,1.4734576,0.08372985606803479,0.13331795784878567
269,Pdl1_wt+C57_vs_Pdl1_cre,Ttn,1.1986408,0.08573017001893699,0.13641615737914767
270,Pdl1_wt+C57_vs_Pdl1_cre,Krt40,9.601179,0.08742538485102146,0.1389810976704393
271,Pdl1_wt+C57_vs_Pdl1_cre,Alox12,1.5480626,0.08829004668006737,0.14026657368467702
272,Pdl1_wt+C57_vs_Pdl1_cre,Wnt10b,1.5913305,0.0957254425010478,0.15193454824357808
273,Pdl1_wt+C57_vs_Pdl1_cre,Exph5,0.70041084,0.09597453564390812,0.15228162454307578
274,Pdl1_wt+C57_vs_Pdl1_cre,Dmd,0.87980884,0.09616945750827749,0.15249423639101586
275,Pdl1_wt+C57_vs_Pdl1_cre,Adgrl3,1.0679758,0.09627532116588101,0.15261376116415465
276,Pdl1_wt+C57_vs_Pdl1_cre,Hes1,1.1344186,0.09701743176700763,0.15374145724141824
277,Pdl1_wt+C57_vs_Pdl1_cre,Pdk4,1.5687772,0.10253894697418411,0.1622857946736534
278,Pdl1_wt+C57_vs_Pdl1_cre,Olr1,2.5473228,0.10426658929045698,0.16491581231849217
279,Pdl1_wt+C57_vs_Pdl1_cre,Ogn,0.5979725,0.10475636182870346,0.16563813876010405
280,Pdl1_wt+C57_vs_Pdl1_cre,Myh4,0.6822922,0.10582074604680206,0.16726828377337893
281,Pdl1_wt+C57_vs_Pdl1_cre,Galr2,1.7661022,0.1129550228027982,0.1780953839845064
282,Pdl1_wt+C57_vs_Pdl1_cre,Bach2,0.7784815,0.11336104561814853,0.178679280341452
283,Pdl1_wt+C57_vs_Pdl1_cre,Cxcl12,0.8301693,0.1149828665391688,0.18117854261727384
284,Pdl1_wt+C57_vs_Pdl1_cre,Wif1,1.0701728,0.1163220572927872,0.18305822659782858
285,Pdl1_wt+C57_vs_Pdl1_cre,Ephx2,1.183727,0.11926065156415483,0.18750591134741176
286,Pdl1_wt+C57_vs_Pdl1_cre,Nrg1,2.2009113,0.11932263648218723,0.18754446412239537
287,Pdl1_wt+C57_vs_Pdl1_cre,Hoxc6,0.7574218,0.12159296491274776,0.19093299320991697
288,Pdl1_wt+C57_vs_Pdl1_cre,Ptgr1,0.5483889,0.12747215760312122,0.1998514315569135
289,Pdl1_wt+C57_vs_Pdl1_cre,Gpc3,1.0130038,0.12936337872443004,0.20262611823983004
290,Pdl1_wt+C57_vs_Pdl1_cre,Plxdc2,0.6234001,0.13141701109254786,0.2057140580141634
291,Pdl1_wt+C57_vs_Pdl1_cre,Cyp2g1,1.3182904,0.13673114560176955,0.2138319634122019
292,Pdl1_wt+C57_vs_Pdl1_cre,Sorl1,0.9100026,0.13701859173524744,0.21421457533624255
293,Pdl1_wt+C57_vs_Pdl1_cre,Prl8a6,1.7329773,0.13717072900085775,0.2143854727999669
294,Pdl1_wt+C57_vs_Pdl1_cre,Thrb,0.7668303,0.13753174658786674,0.21488262278990666
295,Pdl1_wt+C57_vs_Pdl1_cre,Wnt9a,1.8679266,0.14614902610545916,0.22791963385792166
296,Pdl1_wt+C57_vs_Pdl1_cre,Ackr4,0.6938581,0.14700859334368804,0.2291887319459677
297,Pdl1_wt+C57_vs_Pdl1_cre,Sstr3,0.6323601,0.14974964393694845,0.23317160732453
298,Pdl1_wt+C57_vs_Pdl1_cre,Bmp6,1.4685261,0.15189624463561216,0.23629353655869312
299,Pdl1_wt+C57_vs_Pdl1_cre,Medag,1.0223212,0.15368176591653548,0.2389226460180673
300,Pdl1_wt+C57_vs_Pdl1_cre,Adamts18,3.4369607,0.16124528577533848,0.2502926823539052
301,Pdl1_wt+C57_vs_Pdl1_cre,Arg2,2.5417445,0.1631217398825311,0.2528917404310779
302,Pdl1_wt+C57_vs_Pdl1_cre,Ptk6,1.1992111,0.1660437802441187,0.25710336031613307
303,Pdl1_wt+C57_vs_Pdl1_cre,Lpar6,1.1902678,0.16760373351726188,0.2592782107501276
304,Pdl1_wt+C57_vs_Pdl1_cre,Phlda2,3.1606114,0.1735455247448845,0.2681385484175592
305,Pdl1_wt+C57_vs_Pdl1_cre,Cldn10,0.9200267,0.17633594071021108,0.27219787825942543
306,Pdl1_wt+C57_vs_Pdl1_cre,Lum,0.2812489,0.1800098865439329,0.27773409073884053
307,Pdl1_wt+C57_vs_Pdl1_cre,Galnt18,0.8246993,0.18365486701150702,0.28305919466120816
308,Pdl1_wt+C57_vs_Pdl1_cre,Bmp7,1.0107666,0.18420230390245318,0.28380513321211365
309,Pdl1_wt+C57_vs_Pdl1_cre,Rgs6,1.391083,0.18449892253030287,0.2840976949205463
310,Pdl1_wt+C57_vs_Pdl1_cre,Plk3,1.8622966,0.18987663914541053,0.2920191875766283
311,Pdl1_wt+C57_vs_Pdl1_cre,Lpin3,1.446156,0.2004273327348508,0.30711332343760733
312,Pdl1_wt+C57_vs_Pdl1_cre,Slc6a14,0.5646039,0.2018933907587781,0.30926509000564356
313,Pdl1_wt+C57_vs_Pdl1_cre,Wfdc18,1.1496292,0.2030439001729264,0.3109323231158365
314,Pdl1_wt+C57_vs_Pdl1_cre,Otof,2.0130706,0.20867209757444438,0.3189656551015782
315,Pdl1_wt+C57_vs_Pdl1_cre,Clic6,3.1004233,0.20951532556601804,0.3200591149781771
316,Pdl1_wt+C57_vs_Pdl1_cre,Adamts3,1.7701856,0.21253457847134583,0.32457233063683866
317,Pdl1_wt+C57_vs_Pdl1_cre,Esyt3,0.48028722,0.2310791426294253,0.3513919161612707
318,Pdl1_wt+C57_vs_Pdl1_cre,Scnn1g,1.3182014,0.23170192535373657,0.35223195819034475
319,Pdl1_wt+C57_vs_Pdl1_cre,Fras1,1.4289594,0.23396684620238983,0.3554591903153759
320,Pdl1_wt+C57_vs_Pdl1_cre,Shh,3.0749319,0.23501828192847973,0.3567938215717181
321,Pdl1_wt+C57_vs_Pdl1_cre,Myh10,1.0232068,0.23525692996201142,0.3569858112730613
322,Pdl1_wt+C57_vs_Pdl1_cre,Msi1,2.0627348,0.23753578731811686,0.35989835088211053
323,Pdl1_wt+C57_vs_Pdl1_cre,Ntf5,1.3092543,0.2390276611157861,0.3620491593178896
324,Pdl1_wt+C57_vs_Pdl1_cre,Cblc,0.7160399,0.24054387338325622,0.3642355203135453
325,Pdl1_wt+C57_vs_Pdl1_cre,Gsdma3,1.8355478,0.24226274414317484,0.366727335101522
326,Pdl1_wt+C57_vs_Pdl1_cre,Vtcn1,2.8899207,0.24399250285935503,0.3690110179196167
327,Pdl1_wt+C57_vs_Pdl1_cre,Actn2,1.4711069,0.24427280114333627,0.36921184858802575
328,Pdl1_wt+C57_vs_Pdl1_cre,Lypd6,3.2117324,0.24884918748655982,0.3755387834175668
329,Pdl1_wt+C57_vs_Pdl1_cre,Sox13,0.60610664,0.24890884606062458,0.3755387834175668
330,Pdl1_wt+C57_vs_Pdl1_cre,Ccl19,1.1230272,0.25097869489367,0.37843353814388914
331,Pdl1_wt+C57_vs_Pdl1_cre,Slc1a1,1.4494995,0.2527195968579453,0.3809437825567222
332,Pdl1_wt+C57_vs_Pdl1_cre,Cttnbp2,1.0420272,0.25893838707655503,0.38996557331685755
333,Pdl1_wt+C57_vs_Pdl1_cre,Trp73,1.4360383,0.25986668537865687,0.39112827029631875
334,Pdl1_wt+C57_vs_Pdl1_cre,Trdn,1.3795847,0.26313782575965916,0.3956947899527947
335,Pdl1_wt+C57_vs_Pdl1_cre,Bmp4,0.28274882,0.26332397386535544,0.39585579975074153
336,Pdl1_wt+C57_vs_Pdl1_cre,Chil1,1.3550758,0.26348014962746924,0.39597166887874846
337,Pdl1_wt+C57_vs_Pdl1_cre,Lhx2,0.6639551,0.26428792672847257,0.39706643493479404
338,Pdl1_wt+C57_vs_Pdl1_cre,Cfap299,3.3190465,0.2652321478194597,0.3983654761428788
339,Pdl1_wt+C57_vs_Pdl1_cre,Crhr1,5.1438065,0.28150705642018703,0.42204981265033137
340,Pdl1_wt+C57_vs_Pdl1_cre,Kremen2,1.2347405,0.2817543655532839,0.42229411795201777
341,Pdl1_wt+C57_vs_Pdl1_cre,Snai3,2.6689734,0.2823328399542381,0.42303447973987307
342,Pdl1_wt+C57_vs_Pdl1_cre,Ifnlr1,1.1236788,0.28413840876454766,0.42548515533213443
343,Pdl1_wt+C57_vs_Pdl1_cre,Irx4,1.798647,0.28427108690021474,0.42555653738710375
344,Pdl1_wt+C57_vs_Pdl1_cre,Wnt3a,1.4371263,0.28739101523987565,0.4298414766330497
345,Pdl1_wt+C57_vs_Pdl1_cre,Hoxb4,1.1021086,0.29430001891381063,0.43991218115334013
346,Pdl1_wt+C57_vs_Pdl1_cre,Ar,0.4393932,0.29489672931002664,0.4406725453510428
347,Pdl1_wt+C57_vs_Pdl1_cre,Itgb8,1.0930679,0.2963934483982955,0.4427769629011839
348,Pdl1_wt+C57_vs_Pdl1_cre,Prkn,1.6942068,0.2972310150787869,0.44363102608360383
349,Pdl1_wt+C57_vs_Pdl1_cre,Vstm5,0.89028734,0.3109048909958031,0.4626604888005322
350,Pdl1_wt+C57_vs_Pdl1_cre,H19,1.1514466,0.3144719471203431,0.4674128762721014
351,Pdl1_wt+C57_vs_Pdl1_cre,Cd82,0.85028136,0.3190786486779894,0.47355698644589833
352,Pdl1_wt+C57_vs_Pdl1_cre,Prdm9,0.9102601,0.3258436042192221,0.4828813151928436
353,Pdl1_wt+C57_vs_Pdl1_cre,Atp2b4,0.5838939,0.3396855961052172,0.5025018008577771
354,Pdl1_wt+C57_vs_Pdl1_cre,Col4a3,1.3171829,0.34175067630153877,0.5054073517180215
355,Pdl1_wt+C57_vs_Pdl1_cre,Grik1,1.5063949,0.3435282279558405,0.5078860924828522
356,Pdl1_wt+C57_vs_Pdl1_cre,Fap,0.9107018,0.34645421936809007,0.5119096287357316
357,Pdl1_wt+C57_vs_Pdl1_cre,Mmp2,0.4227647,0.3467458560794747,0.5121893642767337
358,Pdl1_wt+C57_vs_Pdl1_cre,Cd55,0.5545434,0.34903681110041007,0.5151174163822679
359,Pdl1_wt+C57_vs_Pdl1_cre,Myh2,2.2377741,0.35692216711640323,0.5264444220933161
360,Pdl1_wt+C57_vs_Pdl1_cre,Gja3,2.8598616,0.3597349576400377,0.5302806825518341
361,Pdl1_wt+C57_vs_Pdl1_cre,Sncg,0.4490555,0.3675600874068584,0.5413373926327547
362,Pdl1_wt+C57_vs_Pdl1_cre,Alpl,2.1309626,0.3715132713649423,0.5466770830255441
363,Pdl1_wt+C57_vs_Pdl1_cre,Cadm3,0.5764583,0.3729553084903279,0.5484765788197947
364,Pdl1_wt+C57_vs_Pdl1_cre,Rflna,1.5146588,0.37350639135523256,0.5491256960717457
365,Pdl1_wt+C57_vs_Pdl1_cre,Lipg,0.57307446,0.37373230768728427,0.5492965156437302
366,Pdl1_wt+C57_vs_Pdl1_cre,Mtcl1,1.8593954,0.3767417583827909,0.5529080159672387
367,Pdl1_wt+C57_vs_Pdl1_cre,Gpa33,1.3879527,0.3777499437686245,0.5542251519653382
368,Pdl1_wt+C57_vs_Pdl1_cre,Kcng2,1.4619665,0.3861863661652666,0.5662311526152052
369,Pdl1_wt+C57_vs_Pdl1_cre,Il1rl1,1.7535554,0.3862723504156863,0.5662311526152052
370,Pdl1_wt+C57_vs_Pdl1_cre,Ccl21a,0.85280293,0.3952847260045408,0.5785951281809155
371,Pdl1_wt+C57_vs_Pdl1_cre,Dlx4,2.7511697,0.39547609494605807,0.5787060307804638
372,Pdl1_wt+C57_vs_Pdl1_cre,Cxcr2,1.4739125,0.3978063431912714,0.5814566922084423
373,Pdl1_wt+C57_vs_Pdl1_cre,Il22ra1,1.1442156,0.40249507949938657,0.5877743197123481
374,Pdl1_wt+C57_vs_Pdl1_cre,Frmd7,1.8205901,0.41065048011482286,0.5989849369040803
375,Pdl1_wt+C57_vs_Pdl1_cre,Setbp1,0.59049743,0.41274832767757264,0.601694271506677
376,Pdl1_wt+C57_vs_Pdl1_cre,Edar,1.5200486,0.4168415128668864,0.607026775008838
377,Pdl1_wt+C57_vs_Pdl1_cre,Il1a,1.2052839,0.4168913408870125,0.607026775008838
378,Pdl1_wt+C57_vs_Pdl1_cre,Ucp3,1.8531725,0.42618848210832116,0.6194830259681346
379,Pdl1_wt+C57_vs_Pdl1_cre,Cemip,1.2553401,0.43932705707868347,0.6379550708376264
380,Pdl1_wt+C57_vs_Pdl1_cre,Pak1,0.6864147,0.43940652901480937,0.6379550708376264
381,Pdl1_wt+C57_vs_Pdl1_cre,Lgr6,0.41735905,0.443624252407815,0.6437052195807309
382,Pdl1_wt+C57_vs_Pdl1_cre,Chrna4,3.8180554,0.4445182353963937,0.6448154988103004
383,Pdl1_wt+C57_vs_Pdl1_cre,Egln3,1.1077992,0.4496679110727493,0.6517190396149921
384,Pdl1_wt+C57_vs_Pdl1_cre,Mc5r,0.908107,0.45958338639291396,0.6653193846972028
385,Pdl1_wt+C57_vs_Pdl1_cre,Gcnt3,1.8225247,0.4655021100354505,0.6725262807611732
386,Pdl1_wt+C57_vs_Pdl1_cre,Dact2,1.272402,0.46827311586365195,0.6763344541296716
387,Pdl1_wt+C57_vs_Pdl1_cre,Bmp3,1.3312913,0.4739615855485354,0.683761296039184
388,Pdl1_wt+C57_vs_Pdl1_cre,Ror1,0.7631129,0.4773068564490536,0.6877945087461032
389,Pdl1_wt+C57_vs_Pdl1_cre,Crisp1,6.6013055,0.4793940586734914,0.6906033547394238
390,Pdl1_wt+C57_vs_Pdl1_cre,Srrm4,0.9795271,0.4808516326657376,0.6923046514595003
391,Pdl1_wt+C57_vs_Pdl1_cre,Vldlr,1.2781475,0.4830032002264544,0.6950025927949499
392,Pdl1_wt+C57_vs_Pdl1_cre,Lingo1,1.7725366,0.49092247541972245,0.705384016059452
393,Pdl1_wt+C57_vs_Pdl1_cre,Ly6k,0.95795876,0.49802541129486777,0.7151793485203982
394,Pdl1_wt+C57_vs_Pdl1_cre,Prelp,0.70747703,0.5049352268262965,0.7242709872471176
395,Pdl1_wt+C57_vs_Pdl1_cre,Cdh9,1.0418273,0.5072782826903397,0.7274233982090635
396,Pdl1_wt+C57_vs_Pdl1_cre,Pax1,1.9432824,0.512636298849079,0.7344411408139159
397,Pdl1_wt+C57_vs_Pdl1_cre,Lepr,0.657841,0.5177340137880801,0.7411428290028965
398,Pdl1_wt+C57_vs_Pdl1_cre,Efemp1,0.39767012,0.5198719910980294,0.7437779901219591
399,Pdl1_wt+C57_vs_Pdl1_cre,Serpinc1,2.182855,0.5210228962640762,0.7445733995712147
400,Pdl1_wt+C57_vs_Pdl1_cre,Rsrp1,0.6641778,0.5294230284828613,0.7557147649230691
401,Pdl1_wt+C57_vs_Pdl1_cre,Drd3,2.8181167,0.5301688302539773,0.7565636158071296
402,Pdl1_wt+C57_vs_Pdl1_cre,Cfap45,1.2045488,0.5333203399994468,0.7608440074201285
403,Pdl1_wt+C57_vs_Pdl1_cre,Hes2,3.6164594,0.5345079945390718,0.7623210885078614
404,Pdl1_wt+C57_vs_Pdl1_cre,Add2,3.4336665,0.5351719885702045,0.76305069062445
405,Pdl1_wt+C57_vs_Pdl1_cre,Agr3,1.5457675,0.5357796952554457,0.7636996453441803
406,Pdl1_wt+C57_vs_Pdl1_cre,Il2,2.2621703,0.5408268935516575,0.7693604515827217
407,Pdl1_wt+C57_vs_Pdl1_cre,Grik3,1.3519831,0.5468159550434768,0.7772176805643513
408,Pdl1_wt+C57_vs_Pdl1_cre,Plin1,0.31251687,0.5502478319722568,0.7814299707384731
409,Pdl1_wt+C57_vs_Pdl1_cre,Sgca,1.5110168,0.5535483274819297,0.7852261058017966
410,Pdl1_wt+C57_vs_Pdl1_cre,Aldh3a1,0.54298717,0.5576393815732987,0.7901338081392395
411,Pdl1_wt+C57_vs_Pdl1_cre,Gna14,0.8968686,0.5616536308017205,0.7945705181921511
412,Pdl1_wt+C57_vs_Pdl1_cre,Pdgfra,0.4561414,0.5626813373902377,0.795701348863144
413,Pdl1_wt+C57_vs_Pdl1_cre,Eda,0.7183511,0.568597667262621,0.8022547695368322
414,Pdl1_wt+C57_vs_Pdl1_cre,Wnt3,0.9594827,0.5778065677640484,0.8143298643656606
415,Pdl1_wt+C57_vs_Pdl1_cre,Slc24a3,0.453904,0.5795456337658264,0.8163211712525961
416,Pdl1_wt+C57_vs_Pdl1_cre,Rsph9,1.3541114,0.5799658464647175,0.8166832707179679
417,Pdl1_wt+C57_vs_Pdl1_cre,Galnt14,2.0135887,0.5841143213993469,0.8206781624824954
418,Pdl1_wt+C57_vs_Pdl1_cre,Cyp7b1,0.8174254,0.5861907207997413,0.8226719227147478
419,Pdl1_wt+C57_vs_Pdl1_cre,Gsc2,1.8251768,0.5910400661215719,0.8283165092398065
420,Pdl1_wt+C57_vs_Pdl1_cre,Slc30a3,4.5749197,0.5919441573086771,0.8290913766327991
421,Pdl1_wt+C57_vs_Pdl1_cre,Slc4a9,2.0964203,0.6027855512788004,0.8424188915973407
422,Pdl1_wt+C57_vs_Pdl1_cre,Ccdc184,1.6042324,0.6037041153300133,0.8432318084101693
423,Pdl1_wt+C57_vs_Pdl1_cre,Ghr,0.5508929,0.6057258635154048,0.8453481106100129
424,Pdl1_wt+C57_vs_Pdl1_cre,Pdpn,0.7976035,0.6074466636662872,0.8475101913967095
425,Pdl1_wt+C57_vs_Pdl1_cre,Adgrg2,0.6401448,0.6077975291214754,0.8475304821120072
426,Pdl1_wt+C57_vs_Pdl1_cre,Upk1b,4.019892,0.608003704715618,0.8475818841009145
427,Pdl1_wt+C57_vs_Pdl1_cre,Casq1,1.3984662,0.6086093036938859,0.8481899148918688
428,Pdl1_wt+C57_vs_Pdl1_cre,Gcnt4,1.4222631,0.6133624326132816,0.8536258931504275
429,Pdl1_wt+C57_vs_Pdl1_cre,Sema3d,0.30875444,0.6136783618024826,0.8538282043310806
430,Pdl1_wt+C57_vs_Pdl1_cre,Nptx2,1.1046339,0.618033759866204,0.8594102783028381
431,Pdl1_wt+C57_vs_Pdl1_cre,Cldn8,2.085924,0.6204389235165305,0.8625152044220361
432,Pdl1_wt+C57_vs_Pdl1_cre,Map9,1.3443192,0.6241130313126637,0.8669006200752483
433,Pdl1_wt+C57_vs_Pdl1_cre,Cbln2,2.4100645,0.6244891759611007,0.8671824729157476
434,Pdl1_wt+C57_vs_Pdl1_cre,Cyb561,0.5591836,0.6310161106671588,0.8754829788390585
435,Pdl1_wt+C57_vs_Pdl1_cre,Slc7a10,0.907567,0.632842279980204,0.8765933739847541
436,Pdl1_wt+C57_vs_Pdl1_cre,Opn4,1.8668286,0.6352494098091729,0.8796842449528961
437,Pdl1_wt+C57_vs_Pdl1_cre,Tnfrsf13c,1.446208,0.6357530570030783,0.8801382199550359
438,Pdl1_wt+C57_vs_Pdl1_cre,Cartpt,2.1395564,0.6392083611969468,0.8841881890444642
439,Pdl1_wt+C57_vs_Pdl1_cre,Atoh7,1.6279688,0.6397915947140933,0.8847504760051798
440,Pdl1_wt+C57_vs_Pdl1_cre,Slco4c1,2.9479089,0.6401776569764924,0.8848278428619556
441,Pdl1_wt+C57_vs_Pdl1_cre,Cacna1s,1.202295,0.6402010481114668,0.8848278428619556
442,Pdl1_wt+C57_vs_Pdl1_cre,Rnase1,1.6754075,0.6430532164087759,0.8880343176116778
443,Pdl1_wt+C57_vs_Pdl1_cre,Mturn,1.1584401,0.6433164781634584,0.8881528653299153
444,Pdl1_wt+C57_vs_Pdl1_cre,Ednra,0.69059515,0.6442806013535014,0.8892386794528888
445,Pdl1_wt+C57_vs_Pdl1_cre,Cldn6,1.7445313,0.6473465705888176,0.8929779367229598
446,Pdl1_wt+C57_vs_Pdl1_cre,Pdzk1,0.58324814,0.6475430010905787,0.8930028273992939
447,Pdl1_wt+C57_vs_Pdl1_cre,Slc52a3,0.66206515,0.6518442977718244,0.8984395800236105
448,Pdl1_wt+C57_vs_Pdl1_cre,Prl3c1,2.1361463,0.6521195293619827,0.8985715287602768
449,Pdl1_wt+C57_vs_Pdl1_cre,Cldn7,1.439374,0.6533341267249788,0.8997498317428456
450,Pdl1_wt+C57_vs_Pdl1_cre,Hoxb7,1.7716831,0.6543950264607385,0.9004361213644849
451,Pdl1_wt+C57_vs_Pdl1_cre,Vipr1,0.7632104,0.6545751357978751,0.9004361213644849
452,Pdl1_wt+C57_vs_Pdl1_cre,Arhgap44,0.4613322,0.6545799864171709,0.9004361213644849
453,Pdl1_wt+C57_vs_Pdl1_cre,Tmem35a,0.87443376,0.6552344685569109,0.9008799092545718
454,Pdl1_wt+C57_vs_Pdl1_cre,Piwil1,1.6736591,0.6568070398157512,0.9022985843352498
455,Pdl1_wt+C57_vs_Pdl1_cre,Nefh,1.4309057,0.6583691397205879,0.9039484129021566
456,Pdl1_wt+C57_vs_Pdl1_cre,Tceal5,1.3335334,0.6617898926611556,0.9076493705922589
457,Pdl1_wt+C57_vs_Pdl1_cre,Il1f5,0.2082703,0.6669053247969737,0.9129144260141238
458,Pdl1_wt+C57_vs_Pdl1_cre,Smad6,1.4784312,0.6680727369415977,0.913513280833007
459,Pdl1_wt+C57_vs_Pdl1_cre,Pou3f3,2.3742282,0.6709667458505968,0.9172199698875171
460,Pdl1_wt+C57_vs_Pdl1_cre,Gfra2,0.475465,0.675829394547595,0.92336297737589
461,Pdl1_wt+C57_vs_Pdl1_cre,Abcd2,0.55257964,0.67797989488976,0.9255433198304168
462,Pdl1_wt+C57_vs_Pdl1_cre,Hcrt,1.7389624,0.6785023649116507,0.9257516595115082
463,Pdl1_wt+C57_vs_Pdl1_cre,Gzmk,1.8919802,0.6818792021624911,0.9288400778300491
464,Pdl1_wt+C57_vs_Pdl1_cre,Robo2,0.553274,0.6857650136332079,0.9333713045807066
465,Pdl1_wt+C57_vs_Pdl1_cre,Mybph,1.3792022,0.6866716525671641,0.9335817735333255
466,Pdl1_wt+C57_vs_Pdl1_cre,Cps1,4.405775,0.6874875407759318,0.9341918102943307
467,Pdl1_wt+C57_vs_Pdl1_cre,Sema6c,0.58428127,0.6881286314008617,0.93480920727075
468,Pdl1_wt+C57_vs_Pdl1_cre,Pcsk1,2.9778395,0.6922292574994093,0.9393601688918523
469,Pdl1_wt+C57_vs_Pdl1_cre,Klhl41,1.2727798,0.6958284373336392,0.9437326354083441
470,Pdl1_wt+C57_vs_Pdl1_cre,Wap,1.6981071,0.6968556247030789,0.9448697879912279
471,Pdl1_wt+C57_vs_Pdl1_cre,Tnnt2,0.7959109,0.7003229373610536,0.9490570179830629
472,Pdl1_wt+C57_vs_Pdl1_cre,Myh11,0.6505216,0.7018775723551627,0.950649114504855
473,Pdl1_wt+C57_vs_Pdl1_cre,Mnx1,1.7693472,0.7079538195258668,0.9578423839314835
474,Pdl1_wt+C57_vs_Pdl1_cre,Gpx2,2.327348,0.7120564724061682,0.9620930366707903
475,Pdl1_wt+C57_vs_Pdl1_cre,Nos1ap,0.88374746,0.7135197337611241,0.963030409061253
476,Pdl1_wt+C57_vs_Pdl1_cre,Cntnap5b,1.0703579,0.7166941353024965,0.9667565692135903
477,Pdl1_wt+C57_vs_Pdl1_cre,Ngfr,0.73634195,0.7168598451699655,0.9667565692135903
478,Pdl1_wt+C57_vs_Pdl1_cre,Adgrf1,2.2631574,0.717808289726418,0.9677749254970235
479,Pdl1_wt+C57_vs_Pdl1_cre,Fstl4,1.3629426,0.718982117535967,0.9688356609381025
480,Pdl1_wt+C57_vs_Pdl1_cre,Arid3a,1.3295699,0.7208253288719189,0.9710580183888121
481,Pdl1_wt+C57_vs_Pdl1_cre,Sypl2,0.9415862,0.7242674487992071,0.974940473812013
482,Pdl1_wt+C57_vs_Pdl1_cre,S100a1,1.5221115,0.7261802744356601,0.9766949096789131
483,Pdl1_wt+C57_vs_Pdl1_cre,Bdkrb2,0.82193106,0.7296457518508888,0.9805655392659193
484,Pdl1_wt+C57_vs_Pdl1_cre,Zic1,0.6677899,0.7323135116394479,0.9828314850581974
485,Pdl1_wt+C57_vs_Pdl1_cre,Trpv4,0.4976737,0.7349162770444246,0.9855319804137128
486,Pdl1_wt+C57_vs_Pdl1_cre,En2,1.4723928,0.7362418245401523,0.9865167488351184
487,Pdl1_wt+C57_vs_Pdl1_cre,Ntf3,0.658334,0.7378356809533799,0.9883878562624084
