gene,output-XETG00045__0059976__cre_24h__20250725__091031_0,output-XETG00045__0059976__cre_24h__20250725__091031_1,output-XETG00045__0059976__cre_24h__20250725__091031_2,output-XETG00045__0059976__cre_72h__20250725__091031_0,output-XETG00045__0059976__cre_72h__20250725__091031_1,output-XETG00045__0059976__cre_72h__20250725__091031_2,output-XETG00045__0059976__litt_24h__20250725__091031_0,output-XETG00045__0059976__litt_24h__20250725__091031_1,output-XETG00045__0059976__litt_24h__20250725__091031_2,output-XETG00045__0059976__litt_72h__20250725__091031_0,output-XETG00045__0059976__litt_72h__20250725__091031_1,output-XETG00045__0059976__litt_72h__20250725__091031_2,output-XETG00045__0059976__wt_24h__20250725__091031_0,output-XETG00045__0059976__wt_24h__20250725__091031_1,output-XETG00045__0059976__wt_72h__20250725__091031_0,output-XETG00045__0059976__wt_72h__20250725__091031_1,output-XETG00045__0059976__wt_72h__20250725__091031_2
Pten,7.390324057768926,7.049272095692934,7.300498286364789,8.232731125215489,7.280221412389782,8.121016105472389,7.382870489316784,8.293332303489356,7.754362824410557,7.171894574778803,7.326806402598846,7.926711998462561,7.559859645285157,7.675787216688497,7.535577322666643,7.74440133431964,7.85831189141795
Ptf1a,3.434279195262149,2.695317093424611,3.2783228440069414,1.8691714746768109,1.6262231604032418,1.8069840291659731,3.592185998577413,1.7447104725322609,3.1794401457154247,0.0,1.9834881152819233,1.0446093239053915,2.9306022301166066,1.7393313160111583,1.3734265856986911,2.76718320492718,1.4191606013361586
Ptgdr,0.0,2.695317093424611,4.508155026212392,1.218231626149275,1.6262231604032418,1.8069840291659731,3.216482108606285,2.5116076565954986,3.1794401457154247,0.0,0.0,1.0446093239053915,2.9306022301166066,0.0,1.3734265856986911,2.421110361241621,0.0
Ptger1,2.561922942832635,0.0,2.4198453937541076,3.1634474576797005,1.6262231604032418,3.0870046655841334,3.889988668221585,3.009674618921448,2.671980921412431,0.0,4.227038802345738,3.2483012692229316,3.297540861059242,3.6660769993940683,2.5292102374144503,2.76718320492718,2.1205501335003745
Ptger2,3.434279195262149,0.0,3.8128483524921335,2.3160996158250042,2.3713011480404984,1.8069840291659731,4.840492696089458,3.009674618921448,0.0,5.864896530188808,0.0,3.07718381641408,3.297540861059242,1.7393313160111583,2.88037361465763,3.9560041972841735,3.465424969698807
Ptger3,2.561922942832635,2.695317093424611,3.2783228440069414,2.3160996158250042,0.0,0.0,3.592185998577413,3.6731470293876427,1.8822588972412224,0.0,0.0,1.0446093239053915,0.0,0.0,1.3734265856986911,0.0,1.4191606013361586
Ptger4,2.561922942832635,2.695317093424611,4.760583991820965,3.834522720135387,3.515408321665296,4.208962162670948,4.136712369947262,4.747604116274027,3.8512584394406897,0.0,3.3020910337428613,2.392655586941037,3.8327454250190347,4.118660939985877,3.162574181297044,4.085031914426136,2.590457355730458
Ptges,9.15475052225463,9.61508785115046,8.892615379295275,7.449448964808449,8.612043081523417,7.941997339848219,8.929703126727008,8.145438567429547,8.11744248289177,9.426986495304327,6.282003971953832,8.201314906314074,9.48466760918182,8.647226169891368,8.198281788064852,8.019290237095996,7.657610292021196
Ptgfr,3.434279195262149,4.517769819924129,5.952238368716265,4.385376082524809,4.450906267331529,4.554091675618045,5.408571851331554,4.980326376939671,5.367992104521541,4.889441647705089,3.3020910337428613,3.889132772834873,4.996087451465128,5.3490702721402945,3.937124739588756,5.163766222752315,5.176333634344327
Ptgir,5.33054182752291,5.652275681573641,6.386666082737868,4.6368591839208975,5.189019707148576,4.208962162670948,6.438239843670105,6.0108793973115295,5.1669056975235135,6.441583640683008,5.066058335339128,5.443351615114865,5.694495580822329,6.244919805744453,4.889246478706212,5.523883412963957,5.813828802667592
Ptgr1,7.347515898526051,8.158872103420249,7.588339983241542,9.528643900808923,10.189397300326757,8.792272188621586,8.01206825413622,7.52669110384399,9.196383222323126,8.429080866049103,8.107304288208237,9.00954569962414,7.943092525614693,7.692195160272697,9.172148472142103,8.6861504237932,9.008455778628377
Ptgs1,9.562931360020944,10.242469625197952,8.944502561522123,8.820334145013147,8.819541004317626,9.51813458699389,9.480558170480112,8.314797334906533,10.415479047883416,6.441583640683008,8.107304288208237,8.808777704487396,9.980281784379386,9.743155079327252,9.226798318030898,8.996140687491234,9.054611591704852
Ptgs2,5.903503662787453,2.695317093424611,8.057555008923503,5.756610859866441,5.78824154538549,2.5845297830763503,6.651656008036016,6.338841211352198,4.800391694773805,5.864896530188808,3.979330445869138,6.656838443580291,5.183070602032823,4.462656642069823,4.9646845242368975,6.311157092910584,6.156245811848896
Pth1r,2.561922942832635,4.827046966792767,4.760583991820965,5.859084595569598,5.104026497687098,5.8068449197454015,5.09511012651406,4.980326376939671,5.843403111630752,0.0,4.786090435830523,5.172833647715584,3.8327454250190347,5.076527163254163,4.889246478706212,4.598787824157942,5.530010305306615
Pth2r,4.6738227269585755,5.297878409502714,4.508155026212392,2.9322630374375276,4.8141141514887895,3.999513183522731,4.347340344363779,3.3792194354697047,3.1794401457154247,0.0,5.300425567110875,3.781747058598895,3.297540861059242,3.6660769993940683,3.937124739588756,3.279718126928404,3.465424969698807
Pthlh,2.561922942832635,3.579412168442085,4.760583991820965,4.385376082524809,5.189019707148576,3.999513183522731,4.531098700084955,3.3792194354697047,2.671980921412431,7.433260508309378,1.9834881152819233,5.512161220224182,3.589820593966565,3.002956546662908,5.783691500268628,5.477622518032919,4.398595551411431
Ptk2,7.390324057768926,7.669930740029864,7.800304412754943,8.042586840035298,7.528722336396924,7.81966198376114,7.429897342089897,8.10904332922673,7.9860281099128,8.650875205926063,8.400071457375864,7.888398090530353,7.7641639412388015,7.802105053196761,7.187525570254984,7.927627324224609,8.097561732663292
Ptk2b,8.253168715743104,8.586416790809452,8.709804554297198,8.027995895684302,8.71594347327475,7.737575415515303,8.8103771579076,8.387505492707279,8.089256304969586,9.012647457485219,8.027874313910235,7.9578808871839595,8.638280802107891,7.945879204242471,8.29644748228201,7.820506108179882,7.657610292021196
Ptk6,6.700492245369944,6.788414569872216,5.952238368716265,6.0444829969234934,6.568590070263116,5.988173589056968,6.651656008036016,5.654687415262765,6.397153767478741,0.0,5.8363060679141725,6.787500263359471,7.239841766420227,6.104867299250376,6.615327565972033,6.082987887963516,6.404544411251402
Ptp4a1,5.33054182752291,6.279424052182964,7.855555272392706,6.356204200506975,4.702904282184338,6.339337138097823,7.309324777564362,6.459385862108654,5.774269570503936,0.0,5.18799587575272,5.5778378018807855,5.9733051853914185,6.054989663914068,4.809645102784519,6.257407940833105,5.9372208446340835
Ptpa,7.257889481554773,7.163911176168677,7.521582717806673,8.37787596185026,7.63857053573847,8.268609085931844,7.541165708746671,8.397599583230269,8.312924479658635,7.846209700066542,7.4292800102654875,8.423006937349703,7.876873609254322,8.252875877469426,7.825919023598798,8.074727847324283,8.052780995059386
Ptpn1,9.239139975375489,9.654838798743794,9.333084302432932,9.264963503675771,9.080931544760649,8.88670243559225,9.524552612675656,9.762582713741176,9.461208850734184,9.365677073487923,9.20198073277575,9.123891770095765,9.591756574016081,9.18245231148776,9.43343887497907,9.166207557668878,9.072668240265926
Ptpn11,8.56483751591566,8.760486875156074,8.648553809603744,8.678061291719466,8.730193896443426,8.655906873689556,8.515651444672615,8.417578327766682,8.429926961263337,7.846209700066542,8.975164867678139,8.603347437402753,8.965869522647324,8.704965571967556,8.67894850910011,8.558624991545951,8.502428128965056
Ptpn2,8.911944203749659,8.501755343960903,8.234714150466866,8.0498273447399,7.740643324353649,8.13390889176181,8.60031507198947,8.157369100169113,8.103418227603804,7.846209700066542,7.89092345315033,7.926711998462561,8.78992177980739,8.67225510947738,8.024080663560326,8.215273260291474,8.106353466672976
Ptpn22,0.0,0.0,4.508155026212392,3.537657471756392,2.8601907994241063,1.8069840291659731,3.592185998577413,3.917207888205516,3.8512584394406897,4.889441647705089,3.6800904104728196,2.658563037922536,3.8327454250190347,3.3722856279980826,3.937124739588756,3.4807310788795545,3.6690370579438345
Ptpn23,9.065116394467802,8.995364067318496,9.146308433820938,9.0030198665867,8.819541004317626,8.840259779603562,8.774389256917136,8.8512808087019,8.686631104643556,9.426986495304327,8.566714257612169,8.649897419562858,8.797101064947555,8.850950490774608,8.592405366542916,8.97548252244746,8.629846499601502
Ptpn5,0.0,0.0,4.508155026212392,2.656829118360114,2.8601907994241063,1.8069840291659731,3.216482108606285,0.0,0.0,0.0,1.9834881152819233,2.0664071679395395,2.437278519530772,0.0,0.0,2.421110361241621,0.0
Ptpn6,8.386017965867026,7.781874050911002,9.200661917824343,8.40636007366585,8.474908226039396,8.068260935573324,8.929703126727008,9.160779163378944,8.975500968599105,10.050740777832786,8.82348026016279,8.047540053739855,8.0670553304786,8.161555497051827,9.323105416798153,8.721316724505757,8.362656354482926
Ptpra,5.645281508660501,5.485931981568187,6.0502198136422685,6.468526252473969,6.169108968052556,6.8574661956995495,6.187679104245567,6.917850275718337,6.397153767478741,6.441583640683008,6.3357649366314615,5.993349498871084,5.754734879862539,6.372571405263368,5.941396855702275,6.43737208657307,6.189722640932317
Ptprc,7.972417259098879,7.4615838677124495,9.515682043735733,8.167661683050321,7.91294530650052,7.086947383393411,9.302486627395476,8.908873802133897,9.216068074246591,9.596678601095233,8.814040881470696,7.47969041027794,7.807468447546165,8.089059743305596,8.817658768270173,8.193972060627885,8.079815883973215
Ptprf,7.5116171695026335,7.4615838677124495,6.77845064864664,8.331098276979722,7.9620717929241165,8.454809423240512,7.2318275081835335,8.238229492561606,7.736300052097385,4.889441647705089,7.570514090748884,7.759887914406677,7.641896969331255,7.590825879246276,6.985014272473978,7.65369215352828,7.352325727342923
Ptprk,5.143009490008807,6.173936825362807,6.459804288951141,7.062438641269751,6.210356208051148,6.546380737888086,5.815093002714981,6.380152054050414,6.200378653357332,4.889441647705089,7.097042863823709,6.61051550820321,6.33076330779863,6.288737372159002,6.11700166960658,5.987174714737829,6.254432299832686
Ptprn2,2.561922942832635,0.0,4.508155026212392,4.474164578987636,1.6262231604032418,2.5845297830763503,5.499556877176591,4.125893357484656,2.671980921412431,0.0,0.0,3.2483012692229316,2.9306022301166066,3.3722856279980826,2.88037361465763,1.9649113469296258,1.4191606013361586
Ptprq,2.561922942832635,0.0,2.4198453937541076,2.656829118360114,2.8601907994241063,0.0,4.531098700084955,3.009674618921448,1.8822588972412224,4.889441647705089,3.6800904104728196,2.0664071679395395,1.6817170078434476,2.505283140302315,1.3734265856986911,3.0460925018206146,2.590457355730458
Ptpru,0.0,4.517769819924129,5.847114427392472,5.7207690442008845,4.582400409971822,6.149235157809072,4.531098700084955,6.497428503772328,5.458916482183227,0.0,5.8363060679141725,4.785037412955209,4.040600288929604,4.861243045918067,4.5405188024571,4.203461386570352,5.1079377905157655
Ptprz1,4.6738227269585755,6.788414569872216,7.086244934239509,7.736457235877015,8.078032715368794,4.953693787416977,7.4754395496101536,6.380152054050414,7.190535703938449,5.864896530188808,4.438383499741277,7.822189856639714,7.341549585212094,7.2794810506769805,6.467554330522662,7.072307444117746,7.8053035762855485
Pttg1,6.480409900678659,6.556250673419293,7.260117757603072,6.0731921229546915,6.364475698337043,6.621537815490287,7.177748828058322,6.945635182215871,6.724844121865244,7.171894574778803,6.3357649366314615,6.868464998947701,6.799667143005535,6.938024583986971,6.11700166960658,6.484920472665077,6.4327796032950175
Ptx3,3.434279195262149,4.827046966792767,6.228228497632617,4.711806444055981,2.3713011480404984,0.0,5.499556877176591,7.63304736048943,1.8822588972412224,0.0,0.0,3.401257614627172,5.565901818588772,8.487184767657766,3.7789250896829554,6.2297632917146,5.363982917557042
Pvalb,8.027695589020707,2.695317093424611,6.940540634549195,1.8691714746768109,6.82908898422964,0.0,2.7071088445636353,7.489422271791021,5.544448606604837,0.0,1.9834881152819233,6.8815281381062885,5.092606195874808,8.542528156241094,3.6012167767549412,5.523883412963957,6.189722640932317
Pwp1,7.112057679311309,8.239516733437734,7.588339983241542,7.806524384160974,7.240950839479019,7.835533351260755,7.7220864928623225,7.732098437841725,7.824433947059362,6.8524655759475745,7.96102331730829,7.4882554277056474,7.593236425901707,7.756022170823846,7.322696093859432,7.4885556525872925,7.693059922165492
Pxn,6.891402335150102,5.801407319186289,6.990761640873226,7.575204486404248,6.364475698337043,7.113226639259252,7.121563825862581,7.980633856992871,6.96092680624175,7.171894574778803,7.033391439805306,7.109592398881222,6.680498559583486,7.343207589011966,7.510622751117637,7.643252074110688,7.424405375615465
Pycard,7.257889481554773,8.043815481625918,7.039293076419841,7.67222646103854,7.8620868194472475,7.668368259701265,7.5624254485323155,7.051714152107644,8.089256304969586,6.8524655759475745,7.065568159399608,7.40022720681439,7.060541594437582,6.793424854462217,7.846008593690028,7.162798851660178,7.424405375615465
Pycrl,6.017125731609686,5.652275681573641,5.61065589484251,6.511115740697045,6.082898630959655,6.584448634066904,5.950265134504017,6.296312494701827,6.442422437216599,4.889441647705089,6.226161841408957,6.152696690777105,5.812559396782832,6.244919805744453,6.302899271283701,6.20157855516459,6.540498922202216
Pygb,8.157279466933808,8.646804082045385,7.2185743657572115,8.219949905291069,8.619717860660163,9.010708985203815,7.74085678050544,8.04626678410786,8.619235684972187,7.846209700066542,8.87885519764442,8.064822122319562,8.181204380814853,8.051398362803175,8.474760451579115,8.193972060627885,8.174822706543445
Pygl,8.757006290941938,7.548565163232936,9.62306894336413,8.705828194576782,8.744304934724687,8.280253163379815,9.446658920900246,9.252619225850182,7.939421480864825,10.267362360244888,8.82348026016279,8.07622955017829,8.125258525247338,7.817144609823196,8.662050221652496,9.195084893316155,8.377258857788778
Pyroxd1,8.132277140420362,8.158872103420249,7.555347445196775,7.595137890599176,8.164525753945924,7.971026346402819,7.882826267542458,7.763659779454993,7.907492337514474,7.654459981230489,7.96102331730829,7.801720034339145,8.307235563782712,7.555389046391092,8.084515217405443,7.404506829808495,7.889206502527327
Pzp,0.0,0.0,2.4198453937541076,1.218231626149275,1.6262231604032418,1.8069840291659731,2.7071088445636353,0.0,3.554106601770038,0.0,1.9834881152819233,1.0446093239053915,2.437278519530772,1.7393313160111583,0.0,0.0,0.0
Qrfpr,2.561922942832635,0.0,4.508155026212392,0.0,1.6262231604032418,0.0,3.216482108606285,1.7447104725322609,1.8822588972412224,5.864896530188808,0.0,1.0446093239053915,1.6817170078434476,0.0,0.0,0.0,1.4191606013361586
Qsox1,9.239139975375489,9.301154420355605,8.679504213565716,8.995539975130773,9.253646710817778,8.637917940552331,8.945971697523246,8.52277391765339,8.677193810540006,8.303930452205584,8.632633071967483,9.159184444584108,9.471265913370107,8.775960204177538,9.456489368047665,9.219886940168408,9.315678297325773
Rab10,9.435872022029221,10.06205616065,9.361991234782614,9.589531090009535,10.31997366596575,10.070943568492105,10.053630617712813,9.766482679262694,9.98940003046513,8.429080866049103,9.104686124600798,9.904769661574795,10.065989907206507,9.881936704075912,9.599438509621066,9.385633886748682,9.288896996513031
Rab11a,3.9740544536236464,5.801407319186289,5.61065589484251,5.646298132516938,5.6749381887386985,4.953693787416977,5.884261595178161,6.160643478343006,5.909374733829439,5.864896530188808,5.678808997875529,5.841188356839748,6.023139210069212,6.054989663914068,5.941396855702275,5.568706896280046,5.856143001834239
Rab1a,9.296532211124413,9.521429260818095,8.811108396244231,9.18501602076886,9.749634126757956,9.29525048403446,9.46370811045042,9.10026098095182,9.410852231691182,9.164371206923155,9.286315978175976,9.409675435815945,9.373797387627047,9.135229361810003,9.608287100244642,9.473706574540842,9.086063947029535
Rab20,0.0,2.695317093424611,3.8128483524921335,1.8691714746768109,1.6262231604032418,0.0,1.9126722844101085,4.615460980493622,1.8822588972412224,4.889441647705089,1.9834881152819233,2.883004137039146,1.6817170078434476,1.7393313160111583,2.064090920788868,3.4807310788795545,2.9443327429907074
Rab21,8.206020608950574,8.315891091054759,8.17080149535255,7.132313893853127,7.79588387050244,7.650534998357519,8.390478874630658,7.824783686992609,8.26333061625178,5.864896530188808,7.778941460977331,7.86227826531762,8.170187425229788,8.11363199545399,7.433059692844907,7.51169689318363,7.8053035762855485
Rab23,4.927405992385465,5.801407319186289,5.476101914508046,6.379379108491348,5.6749381887386985,6.247415070495503,5.665934281416127,5.957291847494802,4.800391694773805,5.864896530188808,6.387594302799314,6.086547797984088,5.9216880000717245,5.429564692968205,6.27353256775232,6.143501409418972,5.89725140877377
Rab24,7.760337113811738,7.217986298530809,7.771864697859209,8.180912475363481,7.63857053573847,8.05476511126896,7.205041542219521,7.650035368699168,7.499819762490921,7.433260508309378,6.966801585801434,7.808575630034874,7.734554848199728,7.904231105117238,8.04160754330666,8.043310524359104,7.826741182564563
Rab27a,6.480409900678659,6.173936825362807,6.990761640873226,7.003994617894612,6.503708513193999,7.35263072532031,7.032957628769066,6.534493712221967,7.603101937039513,5.864896530188808,6.387594302799314,6.215945100094552,6.827982350700563,6.244919805744453,6.414730118464022,6.779992018432286,6.885097301409249
Rab27b,7.914936203791273,7.885753287014029,7.1757991444779305,6.42464114452224,8.078032715368794,7.417336275384907,7.74085678050544,6.605884122870979,7.699481567768936,6.441583640683008,5.404723472258097,6.814996476109965,8.030971905235639,7.404237885203736,7.4852289265934875,6.7608040860230885,7.146096030375029
Rab28,7.693539738478264,7.163911176168677,7.713246024517615,7.534491904686445,7.444800719250085,8.13390889176181,7.777680233132433,7.666825665713637,7.923545237748429,7.433260508309378,7.71951273911635,7.70215535318193,7.609639647707543,7.817144609823196,7.203185303494181,7.379565230938632,7.410274668248721
Rab29,6.557561762098714,6.377721001260588,6.720104434126492,7.090796137582522,6.6607491873210165,6.761036742508281,6.651656008036016,6.640296838103113,6.724844121865244,6.8524655759475745,6.86077329573071,7.087214333859549,7.060541594437582,7.675787216688497,6.661402930990918,6.924946869230769,6.945137162370129
Rab32,7.257889481554773,6.71510074236669,8.482982207740912,7.18587528139187,7.280221412389782,7.005109314229259,8.266418767994741,7.868984967282748,7.824433947059362,9.596678601095233,7.636263405344336,6.562655725211819,6.741312937647418,6.793424854462217,7.75331715094947,7.148105643164681,7.2919513816225
Rab38,6.830530051273241,7.505729938131589,7.131716804110338,7.0335125575361275,7.11628673560378,7.307823030168863,6.766029021252458,6.112429115721182,7.54202397160906,0.0,5.300425567110875,6.828550529094285,7.260765045463775,7.322276626732593,6.985014272473978,6.681393743771825,7.196370834178185
Rab39,3.434279195262149,2.695317093424611,3.8128483524921335,2.656829118360114,3.2246810846476905,0.0,3.889988668221585,0.0,3.8512584394406897,4.889441647705089,0.0,1.0446093239053915,0.0,2.505283140302315,3.162574181297044,1.9649113469296258,2.1205501335003745
Rab3a,5.143009490008807,5.297878409502714,5.327695648521276,5.859084595569598,6.250456877613821,6.4670921419105465,5.884261595178161,5.654687415262765,6.1466852450203895,5.864896530188808,5.978289153644036,5.944390850681756,5.9733051853914185,5.64716711522265,6.615327565972033,5.523883412963957,6.121973683087482
Rab3b,0.0,4.123573789556182,4.201990330427973,1.218231626149275,2.3713011480404984,3.0870046655841334,4.97341123097426,1.7447104725322609,3.8512584394406897,0.0,3.979330445869138,3.2483012692229316,3.297540861059242,2.505283140302315,2.5292102374144503,3.0460925018206146,2.590457355730458
Rab3d,6.122448907266678,6.71510074236669,6.309621161241122,6.379379108491348,5.417540538748519,6.947852160254876,6.131887053030049,5.901636796308129,6.724844121865244,6.8524655759475745,5.593105286507235,5.407675643121131,5.9216880000717245,6.489840644221006,6.11700166960658,6.172832206829516,5.9761127254717925
Rab3gap2,8.56483751591566,8.47979026824172,7.985078732170428,8.005829001659,8.304432149781189,7.999482752037963,8.01206825413622,7.763659779454993,8.131331721601043,8.015437926720008,7.9780287131122085,8.030048450408563,8.385527644385512,8.06406170949193,8.353696677801725,8.323854545183934,8.482306277186314
Rab43,6.122448907266678,4.827046966792767,6.595817040241622,6.0444829969234934,5.189019707148576,5.442436158593978,5.7424404545123275,6.112429115721182,7.190535703938449,6.441583640683008,5.501986973055885,5.814191486809777,5.424714234551334,5.505804318210097,6.414730118464022,6.20157855516459,5.813828802667592
Rab4b,4.36595625694293,4.517769819924129,5.1622541076126724,5.202361572865446,3.2246810846476905,4.953693787416977,4.347340344363779,4.86865274379254,4.800391694773805,0.0,3.3020910337428613,4.476132380281014,4.892645498166186,5.64716711522265,4.63591568281629,4.598787824157942,4.398595551411431
Rab5a,11.009181800998585,11.470692364920044,9.39033032499696,8.187492509772884,10.828779083117983,10.529399602651619,10.70179613456283,8.504209180261396,10.008339659701079,8.429080866049103,10.34864608408157,10.242623881760181,10.944434639176741,8.560514014100951,9.984107739829259,8.885335382323838,9.612679594487641
Rab5b,5.780162157928495,5.936557211574526,6.8345286314401195,6.688589474775838,5.9912074179922525,6.692972698809793,6.013380646934737,7.077058456274796,6.724844121865244,6.8524655759475745,5.678808997875529,6.626122334270065,6.24935509108909,6.666310128010033,5.652957112772206,6.46134215839439,6.34636013094622
Rab5c,8.601735269682603,8.831585229636108,8.754094258416426,9.60435968121887,8.785828357476824,8.88670243559225,8.993704829614751,9.548255009636307,8.95221519263146,9.012647457485219,8.182588379239366,9.338038977141126,9.23266537739738,9.52693578748113,9.245825054269796,9.41967671256158,9.188974353501813
Rab6a,7.72732498487164,7.817338064775195,7.934656006060553,7.709279151918733,7.3184512943919104,7.941997339848219,8.042647392192809,8.13340855050835,7.54202397160906,7.654459981230489,7.272704208183916,7.835676810473561,7.981412395054698,7.9594989424205025,7.249169752634526,7.944732342727311,7.5965203674577175
Rab7,12.79727064051721,12.152397263659326,12.498852161921793,12.669476993169916,12.691941921180943,12.359916432588305,12.625516781145226,12.792546188653658,12.4914043383868,12.484034619708993,11.952362002705653,12.621439263506135,12.66020260301591,12.583557903773688,12.867823611557633,12.747648539580815,12.680046624248945
Rab7b,6.891402335150102,7.049272095692934,7.934656006060553,7.359077217350331,7.137826601122901,7.737575415515303,8.144841590487085,7.411865717990624,8.548536947557775,7.654459981230489,7.96102331730829,6.868464998947701,6.935992910712868,6.992036532247725,8.006338233541564,7.32834994000871,7.021490812054836
Rab8a,9.038449399339912,9.250162644387274,8.905763172303402,8.434292675510626,8.65001509953258,8.303263115002283,8.888210525129097,8.858606927457481,8.928547398921047,8.166883357938433,8.268031749041956,8.622926115650168,9.13405715623483,8.915262687143445,8.442137883716812,8.60239798723184,8.263957670454033
Rab8b,7.059976457356864,7.4615838677124495,7.713246024517615,6.95855345983168,7.299462981080441,7.213803341488537,8.042647392192809,7.52669110384399,7.642429742640417,7.654459981230489,7.404335868314195,7.237027151494908,7.525692367883254,7.118831298440491,7.572218051372342,7.4411289126008375,7.506400872608534
Rabep1,6.830530051273241,6.173936825362807,7.300498286364789,7.8486489252124985,7.11628673560378,8.027388709742194,7.121563825862581,7.508177029191116,7.7898237597360795,6.8524655759475745,7.699146418101594,7.47969041027794,6.961777704454209,7.404237885203736,7.234003878045838,7.51169689318363,7.7502730628179055
Rabep2,4.6738227269585755,4.123573789556182,5.476101914508046,3.362651550695118,3.757260861096916,4.554091675618045,4.347340344363779,4.469982539789836,4.491349409350922,4.889441647705089,3.6800904104728196,3.889132772834873,3.8327454250190347,4.300887371837038,3.3985024841700167,5.1041144571114,3.465424969698807
Rac1,8.027695589020707,8.364649772736692,8.944502561522123,9.223944054450433,8.378680740941494,8.485311480682087,8.699602907609952,9.46430635533306,8.786560399459558,7.654459981230489,8.374612626104243,9.172531929210574,8.775455133481584,9.346929096681663,8.221535489881541,9.095214453470684,9.163926737229016
Racgap1,4.927405992385465,6.279424052182964,6.0502198136422685,7.359077217350331,6.210356208051148,7.005109314229259,6.690796504880521,6.640296838103113,5.544448606604837,0.0,6.664658202163323,6.562655725211819,5.754734879862539,6.563038386267793,5.978269470471305,6.872280698860914,6.487644391777548
Rack1,4.6738227269585755,2.695317093424611,4.760583991820965,4.9778345741203,2.3713011480404984,4.39182287773125,3.216482108606285,4.615460980493622,4.491349409350922,0.0,0.0,4.942918643511632,4.040600288929604,5.505804318210097,3.937124739588756,5.1041144571114,5.176333634344327
Rad21l,0.0,4.517769819924129,4.760583991820965,1.218231626149275,0.0,1.8069840291659731,3.889988668221585,2.5116076565954986,1.8822588972412224,0.0,0.0,1.6441402529973517,3.297540861059242,1.7393313160111583,0.0,1.9649113469296258,0.0
Rad23b,10.758593506338023,10.842179024647825,10.177920745544897,10.367393482327635,10.785082111889688,10.499825051077122,10.645630403598956,10.18887668380453,10.123998589467064,8.750171577452782,10.178859379031355,10.387020914045692,10.898445966743514,10.287621460062175,10.395384998148469,10.302340717463554,10.460543119196052
Rad50,5.645281508660501,5.485931981568187,5.952238368716265,6.895649313705627,6.503708513193999,7.06018054534539,6.438239843670105,6.5706304584367885,6.687728302950303,6.441583640683008,6.966801585801434,6.10893612440121,6.071309172856424,5.7129721828319395,6.567732007693993,6.854289221727995,6.616318337203255
Rad51,6.480409900678659,7.416044183340268,6.14196789311035,6.927444201612205,7.11628673560378,7.06018054534539,7.032957628769066,6.972895073734865,6.1466852450203895,4.889441647705089,7.45380018888634,6.945126391278686,7.281389208914405,7.018302666316419,6.387574541262087,6.618829171807178,6.92540020583746
Rad51b,4.927405992385465,5.652275681573641,5.1622541076126724,5.954759905237841,5.55197219889416,6.199160134329972,4.531098700084955,5.654687415262765,5.1669056975235135,0.0,5.593105286507235,5.47816661463654,4.781209866318774,4.300887371837038,4.809645102784519,4.762082168307376,5.421474678416198
Rad51d,5.645281508660501,5.801407319186289,5.476101914508046,5.954759905237841,5.55197219889416,6.149235157809072,5.585142665456092,5.083973365259459,6.2521452281666186,6.441583640683008,5.678808997875529,5.730030593114445,5.268195587421796,5.3490702721402945,6.243555649112418,5.9195709723664995,6.086867545762697
Rad54l,5.780162157928495,6.46974564857318,5.1622541076126724,6.911634344987729,6.536513996467287,7.086947383393411,5.884261595178161,6.338841211352198,6.397153767478741,0.0,6.532767185309994,6.4087425441761185,6.163077016658484,6.104867299250376,6.181665887505315,6.484920472665077,6.616318337203255
Rad9a,7.162324095825256,7.163911176168677,7.713246024517615,8.03530981378424,7.0267596232585445,7.396088586743868,7.309324777564362,7.598459192959483,7.163754995308134,8.750171577452782,7.065568159399608,7.409275698976623,7.239841766420227,7.2794810506769805,6.910659486494676,7.704788506090224,7.381591133677484
Rae1,7.162324095825256,7.982652610695866,7.82819431902867,7.7631327803441845,7.608029428005911,7.92726081826748,7.664264308497412,7.747965413999895,7.95512491269194,5.864896530188808,8.027874313910235,7.530333988887645,7.955979238722839,7.708418590870106,7.642820652844146,7.534472794113129,7.424405375615465
Raf1,9.167112612680672,9.553329165454723,9.70808073574344,9.803825906165413,9.403438707221698,9.881359981321705,9.474963322175167,10.070836203483555,9.845159510398314,9.54230248127774,9.598189957842989,9.436477947191108,9.284668847417853,9.52235474601288,9.501514072613311,9.452934723858949,9.523595513427658
Rag1,0.0,0.0,4.975353081031795,1.8691714746768109,3.515408321665296,2.5845297830763503,3.216482108606285,2.5116076565954986,1.8822588972412224,0.0,1.9834881152819233,0.0,1.6817170078434476,0.0,0.0,1.9649113469296258,0.0
Rag2,2.561922942832635,4.517769819924129,4.508155026212392,3.1634474576797005,3.2246810846476905,3.7544066967677643,4.694073761487613,4.308172076289372,3.8512584394406897,0.0,4.438383499741277,2.0664071679395395,2.9306022301166066,3.3722856279980826,4.079678451318088,3.657131036580199,2.1205501335003745
Rai14,8.690050880195022,8.778592638323762,9.646755182557401,9.304848838218396,8.48334609212012,9.085617903879452,9.435179822018132,9.230201474931139,9.209536254869263,9.841499926487373,9.4414977459365,8.571458170080296,9.009790021864841,8.505869452212329,8.934845390816596,9.106658760114879,9.25371684213468
Rala,7.62349883282434,7.630599147799491,7.451585911414228,7.104768566022919,7.63857053573847,7.703386787676244,7.4528481448243715,6.706753493782485,7.341550798833322,7.433260508309378,7.000480673607561,7.3352470616654335,7.673448792730489,7.2794810506769805,7.392656212897512,7.366930847177089,7.367032636189471
